Timestep;Food;Prey;Prey2;Predators
0;45;19;12;3
1;45;21;14;3
2;45;21;13;3
3;45;22;15;3
4;46;23;15;3
5;47;30;15;3
6;47;33;15;3
7;47;33;18;3
8;47;35;21;3
9;47;41;22;3
10;47;41;23;3
11;47;43;23;3
12;47;45;23;3
13;47;46;23;3
14;48;48;23;3
15;48;56;24;3
16;48;61;27;3
17;48;69;28;3
18;48;75;30;3
19;48;81;31;3
20;48;85;34;3
21;48;91;36;3
22;48;94;35;3
23;48;99;36;3
24;48;106;36;3
25;48;116;37;3
26;49;126;38;3
27;49;138;39;3
28;50;143;39;3
29;51;152;42;3
30;51;160;45;3
31;51;177;45;3
32;52;189;47;3
33;52;201;47;3
34;53;211;47;3
35;53;221;49;3
36;53;233;52;3
37;53;249;53;3
38;53;259;54;3
39;53;275;56;3
40;53;287;58;3
41;54;303;59;3
42;54;315;59;3
43;55;333;60;5
44;55;347;59;5
45;55;358;59;5
46;55;371;59;5
47;55;391;59;5
48;55;412;61;5
49;55;428;61;5
50;56;443;61;5
51;56;461;60;6
52;56;480;60;6
53;59;490;61;7
54;59;502;60;7
55;60;519;60;7
56;60;533;60;7
57;60;542;61;7
58;60;552;61;7
59;60;566;61;7
60;60;586;61;8
61;60;603;60;9
62;61;616;60;9
63;61;633;59;10
64;62;642;60;10
65;62;651;59;10
66;62;671;58;11
67;64;694;57;12
68;66;715;57;12
69;66;734;57;12
70;66;749;56;13
71;66;758;56;14
72;66;780;54;14
73;66;792;55;15
74;67;801;55;16
75;67;811;55;18
76;67;818;55;21
77;68;820;54;22
78;68;836;52;22
79;68;840;51;22
80;68;844;51;23
81;68;846;49;24
82;69;854;49;25
83;69;849;48;26
84;69;846;48;29
85;69;843;46;32
86;70;830;46;33
87;70;827;45;34
88;70;823;44;35
89;71;820;41;36
90;71;805;39;37
91;71;802;37;38
92;71;792;39;39
93;71;785;37;42
94;71;771;36;50
95;71;750;34;53
96;71;736;31;55
97;72;720;31;57
98;72;700;29;58
99;72;674;28;59
100;72;657;27;60
101;72;628;27;64
102;72;598;27;68
103;73;571;27;76
104;75;538;25;81
105;75;489;23;84
106;75;446;24;86
107;76;401;23;87
108;76;367;18;89
109;76;334;14;89
110;76;299;12;94
111;77;265;10;97
112;77;237;7;101
113;79;205;7;106
114;79;178;5;112
115;79;153;5;113
116;79;132;5;115
117;79;107;3;119
118;79;85;3;121
119;79;69;2;121
120;79;57;2;122
121;79;48;1;122
122;80;38;1;124
123;81;30;0;124
124;81;25;0;125
125;81;16;0;127
126;81;11;0;128
127;81;6;0;129
128;82;5;0;129
129;82;1;0;129
130;82;1;0;129
131;83;0;0;129
132;83;0;0;129
133;83;0;0;129
134;83;0;0;129
135;84;0;0;129
136;84;0;0;129
137;84;0;0;129
138;84;0;0;129
139;84;0;0;129
140;85;0;0;129
141;85;0;0;129
142;88;0;0;129
143;88;0;0;129
144;88;0;0;129
145;88;0;0;129
146;89;0;0;129
147;89;0;0;129
148;89;0;0;129
149;91;0;0;129
150;91;0;0;129
151;92;0;0;129
152;94;0;0;129
153;94;0;0;129
154;94;0;0;129
155;94;0;0;129
156;94;0;0;129
157;94;0;0;129
158;94;0;0;129
159;94;0;0;129
160;95;0;0;129
161;95;0;0;129
162;95;0;0;129
163;95;0;0;129
164;96;0;0;129
165;96;0;0;129
166;98;0;0;129
167;99;0;0;129
168;100;0;0;129
169;100;0;0;129
170;100;0;0;129
171;100;0;0;129
172;102;0;0;129
173;102;0;0;129
174;103;0;0;129
175;105;0;0;129
176;106;0;0;129
177;107;0;0;129
178;108;0;0;129
179;108;0;0;129
180;108;0;0;129
181;108;0;0;129
182;109;0;0;129
183;111;0;0;129
184;111;0;0;129
185;111;0;0;129
186;111;0;0;129
187;112;0;0;129
188;112;0;0;129
189;112;0;0;129
190;112;0;0;129
191;114;0;0;129
192;114;0;0;129
193;115;0;0;129
194;115;0;0;129
195;116;0;0;129
196;117;0;0;129
197;117;0;0;129
198;118;0;0;129
199;118;0;0;129
200;118;0;0;129
201;119;0;0;129
202;119;0;0;129
203;119;0;0;129
204;119;0;0;129
205;120;0;0;129
206;120;0;0;129
207;120;0;0;129
208;120;0;0;129
209;120;0;0;129
210;120;0;0;129
211;120;0;0;129
212;120;0;0;129
213;120;0;0;129
214;120;0;0;129
215;120;0;0;129
216;120;0;0;129
217;120;0;0;129
218;120;0;0;129
219;120;0;0;129
220;120;0;0;129
221;120;0;0;129
222;120;0;0;129
223;120;0;0;129
224;120;0;0;128
225;120;0;0;128
226;120;0;0;128
227;120;0;0;128
228;120;0;0;128
229;120;0;0;128
230;120;0;0;127
231;120;0;0;126
232;120;0;0;126
233;120;0;0;125
234;120;0;0;125
235;120;0;0;124
236;120;0;0;123
237;120;0;0;123
238;120;0;0;122
239;120;0;0;122
240;120;0;0;122
241;120;0;0;122
242;120;0;0;121
243;120;0;0;121
244;120;0;0;115
245;120;0;0;114
246;120;0;0;110
247;120;0;0;107
248;120;0;0;103
249;120;0;0;103
250;120;0;0;102
251;120;0;0;100
252;120;0;0;99
253;120;0;0;99
254;120;0;0;99
255;120;0;0;99
256;120;0;0;98
257;120;0;0;98
258;120;0;0;96
259;120;0;0;95
260;120;0;0;93
261;120;0;0;92
262;120;0;0;92
263;120;0;0;92
264;120;0;0;92
265;120;0;0;91
266;120;0;0;91
267;120;0;0;91
268;120;0;0;90
269;120;0;0;90
270;120;0;0;88
271;120;0;0;88
272;120;0;0;88
273;120;0;0;88
274;120;0;0;88
275;120;0;0;87
276;120;0;0;87
277;120;0;0;87
278;120;0;0;87
279;120;0;0;86
280;120;0;0;84
281;120;0;0;83
282;120;0;0;82
283;120;0;0;81
284;120;0;0;81
285;120;0;0;81
286;120;0;0;80
287;120;0;0;80
288;120;0;0;79
289;120;0;0;78
290;120;0;0;78
291;120;0;0;78
292;120;0;0;78
293;120;0;0;77
294;120;0;0;77
295;120;0;0;77
296;120;0;0;76
297;120;0;0;75
298;120;0;0;75
299;120;0;0;73
300;120;0;0;70
301;120;0;0;69
302;120;0;0;69
303;120;0;0;69
304;120;0;0;69
305;120;0;0;69
306;120;0;0;69
307;120;0;0;69
308;120;0;0;69
309;120;0;0;68
310;120;0;0;67
311;120;0;0;67
312;120;0;0;66
313;120;0;0;66
314;120;0;0;66
315;120;0;0;65
316;120;0;0;65
317;120;0;0;64
318;120;0;0;62
319;120;0;0;61
320;120;0;0;60
321;120;0;0;60
322;120;0;0;60
323;120;0;0;60
324;120;0;0;59
325;120;0;0;59
326;120;0;0;59
327;120;0;0;59
328;120;0;0;58
329;120;0;0;57
330;120;0;0;57
331;120;0;0;57
332;120;0;0;57
333;120;0;0;57
334;120;0;0;57
335;120;0;0;57
336;120;0;0;56
337;120;0;0;55
338;120;0;0;55
339;120;0;0;55
340;120;0;0;54
341;120;0;0;52
342;120;0;0;52
343;120;0;0;52
344;120;0;0;52
345;120;0;0;52
346;120;0;0;52
347;120;0;0;52
348;120;0;0;52
349;120;0;0;52
350;120;0;0;51
351;120;0;0;51
352;120;0;0;51
353;120;0;0;51
354;120;0;0;50
355;120;0;0;49
356;120;0;0;48
357;120;0;0;48
358;120;0;0;48
359;120;0;0;47
360;120;0;0;46
361;120;0;0;46
362;120;0;0;46
363;120;0;0;46
364;120;0;0;46
365;120;0;0;46
366;120;0;0;46
367;120;0;0;44
368;120;0;0;43
369;120;0;0;41
370;120;0;0;41
371;120;0;0;41
372;120;0;0;41
373;120;0;0;41
374;120;0;0;41
375;120;0;0;41
376;120;0;0;40
377;120;0;0;40
378;120;0;0;39
379;120;0;0;38
380;120;0;0;38
381;120;0;0;38
382;120;0;0;38
383;120;0;0;37
384;120;0;0;37
385;120;0;0;36
386;120;0;0;36
387;120;0;0;36
388;120;0;0;36
389;120;0;0;36
390;120;0;0;35
391;120;0;0;34
392;120;0;0;34
393;120;0;0;34
394;120;0;0;33
395;120;0;0;32
396;120;0;0;32
397;120;0;0;32
398;120;0;0;31
399;120;0;0;30
400;120;0;0;30
401;120;0;0;30
402;120;0;0;30
403;120;0;0;30
404;120;0;0;30
405;120;0;0;28
406;120;0;0;28
407;120;0;0;26
408;120;0;0;23
409;120;0;0;23
410;120;0;0;23
411;120;0;0;23
412;120;0;0;23
413;120;0;0;22
414;120;0;0;22
415;120;0;0;22
416;120;0;0;21
417;120;0;0;21
418;120;0;0;21
419;120;0;0;21
420;120;0;0;20
