Timestep;Food;Prey;Prey2;Predators
0;12;6;4;2
1;12;6;4;2
2;12;6;4;2
3;12;6;4;2
4;12;6;4;2
5;12;6;4;2
6;12;6;4;2
7;12;6;4;2
8;12;6;4;2
9;13;6;4;2
10;13;6;5;2
11;13;6;5;2
12;13;6;5;2
13;13;6;5;2
14;13;7;6;2
15;13;7;6;2
16;13;7;6;2
17;13;7;6;2
18;13;7;7;2
19;13;7;7;2
20;13;7;7;2
21;13;8;7;2
22;13;8;7;2
23;13;8;7;2
24;13;7;8;2
25;13;7;8;2
26;13;8;8;2
27;13;8;8;2
28;13;8;9;2
29;13;8;9;2
30;13;8;9;2
31;13;8;10;2
32;13;9;10;2
33;13;9;10;2
34;13;9;11;2
35;13;9;12;2
36;13;9;13;2
37;13;9;13;2
38;13;9;12;2
39;13;9;12;2
40;13;9;13;2
41;13;9;13;2
42;13;9;13;2
43;13;9;13;2
44;13;9;13;2
45;13;9;13;2
46;13;9;15;2
47;13;9;16;2
48;13;9;16;2
49;13;9;16;2
50;13;9;16;2
51;13;9;16;2
52;13;9;16;2
53;13;9;17;2
54;13;9;17;2
55;13;9;17;2
56;13;9;17;2
57;13;9;17;2
58;13;9;18;2
59;13;9;19;2
60;14;9;20;2
61;14;9;20;2
62;14;9;20;2
63;14;9;21;2
64;14;9;22;2
65;14;9;23;2
66;14;9;23;2
67;14;9;24;2
68;14;9;23;2
69;14;9;24;2
70;14;9;24;2
71;14;9;24;2
72;14;9;24;2
73;14;9;23;2
74;14;10;23;2
75;14;10;23;2
76;14;10;24;2
77;14;10;25;2
78;14;10;26;2
79;14;11;26;2
80;14;11;26;2
81;14;11;26;2
82;14;11;26;2
83;15;11;26;2
84;15;11;26;2
85;15;11;28;2
86;15;11;28;2
87;15;12;28;2
88;15;12;28;2
89;15;12;28;2
90;15;12;29;2
91;15;12;29;2
92;15;12;29;2
93;15;12;30;2
94;15;12;30;2
95;15;12;30;2
96;15;12;30;2
97;15;12;33;2
98;15;12;35;2
99;15;13;36;2
100;15;13;37;2
101;15;14;38;2
102;15;14;38;2
103;15;13;38;2
104;15;13;40;2
105;15;13;41;2
106;15;13;41;2
107;15;13;43;2
108;15;13;44;2
109;15;13;45;2
110;15;13;45;2
111;15;13;46;2
112;15;13;46;2
113;15;13;47;2
114;15;13;47;2
115;15;13;48;2
116;15;13;48;2
117;16;13;48;2
118;16;13;52;2
119;16;13;54;2
120;16;13;54;3
121;16;13;55;3
122;16;13;54;3
123;16;12;53;3
124;16;12;53;3
125;16;12;53;3
126;16;12;53;3
127;16;11;56;3
128;16;11;57;3
129;16;11;58;3
130;16;11;57;3
131;16;11;57;3
132;16;11;58;3
133;16;11;59;3
134;16;13;60;3
135;16;13;61;3
136;16;13;62;3
137;16;13;62;3
138;16;13;65;3
139;16;13;67;3
140;16;14;67;3
141;16;14;66;3
142;16;15;67;3
143;16;15;66;4
144;16;14;71;4
145;16;14;70;4
146;16;14;69;4
147;16;14;71;4
148;16;14;71;5
149;16;15;73;5
150;16;16;73;5
151;16;16;75;5
152;16;16;77;5
153;16;16;78;5
154;16;17;78;5
155;17;17;79;5
156;17;17;78;5
157;17;17;79;5
158;18;17;81;5
159;18;17;83;5
160;18;17;83;5
161;18;17;84;5
162;18;17;84;5
163;19;17;83;5
164;19;17;83;5
165;19;17;86;5
166;19;17;89;5
167;19;18;93;5
168;19;18;95;5
169;19;19;96;5
170;19;19;97;5
171;19;19;96;5
172;19;18;96;5
173;19;18;97;5
174;19;18;98;5
175;19;18;99;5
176;19;19;101;5
177;19;20;104;5
178;19;21;106;5
179;19;22;107;5
180;19;22;109;5
181;19;22;111;5
182;19;23;115;5
183;19;23;117;5
184;19;24;117;5
185;19;24;122;5
186;19;24;124;5
187;19;22;126;5
188;19;23;128;5
189;19;23;131;5
190;19;23;132;5
191;19;23;134;5
192;19;23;137;5
193;19;23;139;5
194;19;23;140;7
195;19;23;141;7
196;19;23;143;7
197;19;23;146;7
198;19;23;148;7
199;19;24;149;7
200;19;25;150;7
201;19;25;150;7
202;19;25;152;7
203;19;25;151;7
204;19;25;152;7
205;19;25;155;7
206;19;25;155;8
207;19;24;154;8
208;19;24;153;8
209;19;26;155;9
210;19;28;157;9
211;19;27;158;9
212;19;28;160;9
213;19;28;160;9
214;19;28;159;9
215;19;27;162;9
216;19;26;165;9
217;19;27;169;10
218;19;27;167;11
219;19;27;165;11
220;19;27;162;11
221;19;27;161;11
222;19;27;162;12
223;19;26;162;12
224;19;26;165;12
225;19;26;164;12
226;19;25;165;12
227;19;25;166;12
228;19;25;168;12
229;19;26;172;12
230;19;27;175;12
231;19;29;177;12
232;19;28;173;13
233;19;28;169;15
234;19;28;167;15
235;19;29;165;15
236;19;28;161;15
237;19;29;164;15
238;19;29;167;15
239;19;30;168;16
240;19;29;168;16
241;19;29;166;16
242;19;29;165;16
243;19;29;163;17
244;19;29;162;17
245;19;30;158;18
246;19;30;160;18
247;19;31;156;18
248;19;30;155;18
249;19;31;153;18
250;19;31;152;19
251;20;32;148;19
252;20;30;146;21
253;20;29;144;21
254;20;28;144;21
255;20;28;138;21
256;20;28;134;22
257;20;28;129;24
258;20;27;127;25
259;20;27;126;25
260;20;28;124;25
261;20;29;121;25
262;20;27;121;26
263;20;26;123;26
264;20;27;122;26
265;20;26;122;27
266;20;27;122;28
267;20;27;122;28
268;20;26;124;29
269;20;24;124;29
270;20;24;122;30
271;20;22;117;30
272;20;21;114;30
273;20;21;109;31
274;20;20;103;31
275;20;20;99;31
276;20;20;95;32
277;20;18;94;32
278;20;16;92;33
279;20;15;88;33
280;20;15;81;35
281;20;15;74;35
282;20;15;68;36
283;20;13;68;36
284;20;13;68;36
285;20;13;64;37
286;20;12;60;37
287;20;11;57;38
288;20;11;54;38
289;20;11;52;38
290;20;11;50;38
291;20;10;46;38
292;20;9;43;39
293;20;9;40;39
294;20;9;36;39
295;20;9;32;42
296;20;9;29;42
297;20;7;27;43
298;20;6;23;43
299;20;6;21;43
300;20;6;22;43
301;20;5;23;43
302;20;5;22;43
303;20;5;22;43
304;20;4;22;43
305;20;4;21;43
306;20;4;20;43
307;20;4;20;43
308;20;4;18;43
309;20;3;15;43
310;20;3;13;43
311;20;3;11;44
312;20;2;9;44
313;20;1;7;44
314;20;1;7;44
315;20;1;6;44
316;20;1;6;44
317;20;0;5;44
318;20;0;7;44
319;20;0;5;44
320;20;0;4;45
321;20;0;4;45
322;20;0;3;45
323;20;0;2;45
324;20;0;1;45
325;20;0;1;45
326;20;0;1;45
327;20;0;1;45
328;20;0;1;45
329;20;0;1;45
330;20;0;1;45
331;20;0;0;45
332;20;0;0;45
333;20;0;0;45
334;20;0;0;45
335;20;0;0;45
336;20;0;0;45
337;20;0;0;45
338;20;0;0;45
339;20;0;0;45
340;20;0;0;45
341;20;0;0;45
342;20;0;0;45
343;20;0;0;45
344;20;0;0;45
345;20;0;0;45
346;20;0;0;45
347;20;0;0;45
348;20;0;0;45
349;20;0;0;45
350;20;0;0;45
351;20;0;0;45
352;20;0;0;45
353;20;0;0;45
354;20;0;0;45
355;20;0;0;45
356;20;0;0;45
357;20;0;0;45
358;20;0;0;45
359;20;0;0;45
360;20;0;0;45
361;20;0;0;45
362;20;0;0;45
363;20;0;0;45
364;20;0;0;45
365;20;0;0;45
366;20;0;0;45
367;20;0;0;45
368;20;0;0;45
369;20;0;0;45
370;20;0;0;45
371;20;0;0;45
372;20;0;0;45
373;20;0;0;45
374;20;0;0;45
375;20;0;0;45
376;20;0;0;45
377;20;0;0;45
378;20;0;0;45
379;20;0;0;45
380;20;0;0;45
381;20;0;0;45
382;20;0;0;44
383;20;0;0;44
384;20;0;0;44
385;20;0;0;44
386;20;0;0;44
387;20;0;0;43
388;20;0;0;43
389;20;0;0;43
390;20;0;0;43
391;20;0;0;43
392;20;0;0;42
393;20;0;0;42
394;20;0;0;42
395;20;0;0;39
396;20;0;0;39
397;20;0;0;39
398;20;0;0;39
399;20;0;0;39
400;20;0;0;39
401;20;0;0;39
402;20;0;0;38
403;20;0;0;38
404;20;0;0;38
405;20;0;0;38
406;20;0;0;38
407;20;0;0;38
408;20;0;0;38
409;20;0;0;38
410;20;0;0;38
411;20;0;0;37
412;20;0;0;37
413;20;0;0;37
414;20;0;0;37
415;20;0;0;37
416;20;0;0;37
417;20;0;0;37
418;20;0;0;37
419;20;0;0;37
420;20;0;0;36
421;20;0;0;36
422;20;0;0;36
423;20;0;0;36
424;20;0;0;36
425;20;0;0;36
426;20;0;0;36
427;20;0;0;36
428;20;0;0;36
429;20;0;0;36
430;20;0;0;36
431;20;0;0;36
432;20;0;0;36
433;20;0;0;36
434;20;0;0;36
435;20;0;0;36
436;20;0;0;36
437;20;0;0;36
438;20;0;0;36
439;20;0;0;36
440;20;0;0;35
441;20;0;0;35
442;20;0;0;35
443;20;0;0;35
444;20;0;0;35
445;20;0;0;34
446;20;0;0;32
447;20;0;0;32
448;20;0;0;32
449;20;0;0;32
450;20;0;0;31
451;20;0;0;31
452;20;0;0;31
453;20;0;0;30
454;20;0;0;30
455;20;0;0;30
456;20;0;0;30
457;20;0;0;30
458;20;0;0;30
459;20;0;0;29
460;20;0;0;29
461;20;0;0;29
462;20;0;0;29
463;20;0;0;29
464;20;0;0;29
465;20;0;0;29
466;20;0;0;29
467;20;0;0;29
468;20;0;0;29
469;20;0;0;29
470;20;0;0;29
471;20;0;0;29
472;20;0;0;29
473;20;0;0;29
474;20;0;0;29
475;20;0;0;29
476;20;0;0;29
477;20;0;0;29
478;20;0;0;29
479;20;0;0;29
480;20;0;0;29
481;20;0;0;29
482;20;0;0;29
483;20;0;0;29
484;20;0;0;29
485;20;0;0;29
486;20;0;0;29
487;20;0;0;29
488;20;0;0;28
489;20;0;0;28
490;20;0;0;28
491;20;0;0;28
492;20;0;0;27
493;20;0;0;27
494;20;0;0;26
495;20;0;0;26
496;20;0;0;26
497;20;0;0;26
498;20;0;0;25
499;20;0;0;25
500;20;0;0;25
501;20;0;0;25
502;20;0;0;24
503;20;0;0;24
