Timestep;Food;Prey;Prey2;Predators
0;32;14;13;3
1;32;15;16;3
2;32;15;17;3
3;32;15;17;3
4;32;15;19;3
5;32;18;19;3
6;32;21;20;3
7;32;23;22;3
8;32;23;23;3
9;32;23;23;3
10;32;26;23;3
11;32;28;24;3
12;32;31;24;3
13;32;33;24;3
14;32;35;24;3
15;32;36;24;3
16;32;39;24;3
17;32;42;25;3
18;32;44;24;3
19;32;46;24;3
20;32;46;25;3
21;32;47;27;3
22;32;50;28;3
23;32;51;29;3
24;32;52;29;4
25;32;52;32;4
26;32;53;35;4
27;32;55;38;4
28;33;56;42;4
29;33;56;44;4
30;33;56;43;5
31;33;57;41;5
32;33;56;40;6
33;33;57;39;6
34;33;56;40;6
35;33;58;41;6
36;33;60;42;6
37;33;64;42;6
38;33;66;42;6
39;33;66;42;6
40;33;65;42;6
41;33;65;43;6
42;33;66;43;6
43;33;66;44;6
44;33;68;43;6
45;33;70;43;6
46;33;72;43;6
47;33;76;45;6
48;33;78;44;6
49;33;79;45;6
50;34;81;45;6
51;34;84;45;6
52;34;84;45;7
53;34;82;45;7
54;34;82;45;7
55;35;82;47;7
56;35;84;47;8
57;36;87;46;8
58;36;87;47;8
59;36;85;46;8
60;36;86;47;8
61;36;90;47;8
62;36;88;47;9
63;36;88;49;9
64;36;92;48;9
65;36;96;49;9
66;36;98;50;9
67;36;98;51;10
68;36;100;52;10
69;37;101;53;10
70;37;100;50;11
71;39;100;50;11
72;39;100;51;11
73;39;100;51;11
74;39;102;51;12
75;39;101;51;12
76;39;99;51;12
77;39;100;51;12
78;39;100;51;13
79;39;100;49;13
80;39;97;49;14
81;39;95;49;14
82;39;90;48;14
83;39;91;46;14
84;40;92;46;14
85;40;88;46;15
86;40;92;42;17
87;40;88;41;17
88;40;86;38;19
89;40;87;34;20
90;41;84;33;20
91;41;86;29;21
92;41;85;27;21
93;41;83;26;21
94;41;81;26;21
95;41;82;26;21
96;41;80;26;21
97;41;79;26;22
98;41;80;26;22
99;41;80;27;23
100;41;78;25;24
101;41;77;25;24
102;41;74;24;27
103;41;72;24;27
104;41;70;24;27
105;41;69;24;27
106;41;71;21;28
107;41;70;20;29
108;41;67;20;29
109;41;66;19;29
110;41;62;17;29
111;41;61;15;29
112;41;60;15;29
113;41;57;14;29
114;41;56;11;31
115;41;53;10;31
116;41;49;9;31
117;41;45;8;31
118;41;44;6;33
119;41;42;4;34
120;41;40;4;34
121;41;35;3;35
122;41;35;3;35
123;42;34;3;35
124;42;31;3;35
125;42;30;3;35
126;42;28;2;35
127;42;26;2;36
128;42;25;1;36
129;42;25;1;36
130;42;25;1;36
131;42;25;1;36
132;42;24;1;36
133;42;23;1;36
134;42;23;1;36
135;42;21;1;36
136;43;18;1;36
137;43;15;1;36
138;43;14;0;36
139;44;13;0;36
140;44;14;0;36
141;44;12;0;36
142;44;11;0;36
143;44;10;0;36
144;44;10;0;36
145;45;10;0;36
146;45;9;0;36
147;46;9;0;36
148;47;8;0;36
149;48;8;0;36
150;48;7;0;37
151;48;8;0;37
152;49;7;0;37
153;50;6;0;37
154;51;5;0;37
155;52;5;0;37
156;52;5;0;37
157;52;5;0;37
158;52;4;0;37
159;52;4;0;37
160;53;4;0;37
161;53;4;0;37
162;53;3;0;37
163;53;3;0;37
164;53;2;0;37
165;53;2;0;37
166;53;1;0;38
167;53;1;0;38
168;53;1;0;38
169;53;1;0;38
170;54;1;0;38
171;54;1;0;38
172;54;0;0;38
173;55;0;0;38
174;55;0;0;38
175;56;0;0;38
176;56;0;0;38
177;56;0;0;38
178;56;0;0;38
179;56;0;0;38
180;57;0;0;38
181;57;0;0;38
182;57;0;0;38
183;57;0;0;38
184;57;0;0;38
185;57;0;0;38
186;57;0;0;38
187;57;0;0;38
188;59;0;0;38
189;60;0;0;38
190;60;0;0;38
191;61;0;0;38
192;61;0;0;38
193;63;0;0;38
194;63;0;0;38
195;63;0;0;38
196;63;0;0;38
197;63;0;0;38
198;63;0;0;38
199;63;0;0;38
200;63;0;0;38
201;64;0;0;38
202;64;0;0;38
203;64;0;0;38
204;64;0;0;38
205;64;0;0;38
206;64;0;0;38
207;64;0;0;37
208;64;0;0;37
209;65;0;0;37
210;66;0;0;37
211;66;0;0;37
212;67;0;0;37
213;67;0;0;37
214;67;0;0;37
215;67;0;0;37
216;69;0;0;37
217;69;0;0;37
218;69;0;0;37
219;70;0;0;37
220;71;0;0;37
221;71;0;0;37
222;71;0;0;37
223;71;0;0;36
224;73;0;0;35
225;73;0;0;35
226;73;0;0;34
227;73;0;0;34
228;73;0;0;34
