Timestep;Food;Prey;Prey2;Predators
0;12;6;4;4
1;12;6;4;4
2;13;6;4;4
3;13;8;4;4
4;13;10;4;4
5;13;10;4;4
6;13;10;4;4
7;13;10;4;4
8;13;10;4;4
9;13;10;4;4
10;13;10;4;4
11;13;10;5;4
12;13;10;6;4
13;13;10;7;4
14;13;10;7;4
15;13;10;7;4
16;13;10;7;4
17;13;11;8;4
18;13;12;8;4
19;13;12;8;4
20;13;12;8;4
21;13;12;8;4
22;13;12;9;4
23;13;12;9;4
24;13;12;9;4
25;13;12;9;4
26;13;11;9;4
27;13;11;8;4
28;13;11;8;4
29;13;11;8;4
30;13;11;8;4
31;13;11;8;4
32;13;11;8;4
33;14;11;8;4
34;14;12;8;4
35;14;12;9;4
36;14;12;9;4
37;14;13;9;4
38;14;13;9;4
39;14;14;9;4
40;14;14;9;4
41;14;14;11;4
42;14;14;12;4
43;14;14;11;4
44;14;14;11;4
45;14;14;11;4
46;15;14;11;4
47;15;14;12;4
48;15;14;12;4
49;15;15;12;4
50;15;16;12;4
51;15;16;12;4
52;15;16;13;4
53;15;15;13;4
54;15;15;15;4
55;15;15;15;4
56;15;15;14;4
57;15;15;15;4
58;15;15;15;5
59;15;15;15;4
60;15;15;16;4
61;15;15;16;4
62;15;15;15;4
63;15;16;15;4
64;15;16;14;5
65;15;16;13;4
66;15;16;13;4
67;15;16;13;4
68;15;15;13;4
69;15;15;13;4
70;15;15;14;4
71;15;15;14;4
72;15;16;14;4
73;15;16;13;4
74;15;17;14;4
75;15;17;16;4
76;15;17;15;4
77;15;17;16;4
78;15;17;15;4
79;15;17;15;4
80;15;17;16;4
81;15;17;17;4
82;15;17;17;4
83;15;17;18;4
84;15;16;18;5
85;15;16;18;4
86;15;15;18;4
87;15;15;19;4
88;15;16;19;4
89;15;16;20;4
90;15;16;21;4
91;15;16;21;4
92;15;16;21;4
93;15;16;22;4
94;15;16;22;4
95;15;16;22;4
96;15;16;23;4
97;15;16;23;4
98;15;16;23;4
99;15;16;23;4
100;15;16;23;4
101;15;16;23;4
102;15;17;23;4
103;15;17;23;4
104;15;17;23;4
105;15;17;24;4
106;15;17;24;4
107;15;17;24;4
108;15;17;24;4
109;15;17;24;4
110;15;17;24;4
111;15;17;24;4
112;15;17;27;4
113;15;18;27;4
114;15;18;27;4
115;15;19;27;4
116;16;18;28;4
117;16;18;28;4
118;16;18;28;4
119;16;17;28;4
120;16;17;28;4
121;16;17;28;4
122;16;18;28;4
123;16;19;29;4
124;16;19;29;4
125;16;19;29;4
126;16;19;29;4
127;16;19;30;4
128;16;20;32;4
129;16;23;33;4
130;16;24;34;4
131;16;24;34;4
132;16;24;36;4
133;16;24;36;4
134;16;25;37;4
135;16;27;39;4
136;16;28;38;5
137;16;28;38;4
138;16;28;38;4
139;16;28;38;4
140;16;28;39;4
141;16;28;40;4
142;16;30;45;4
143;16;32;45;4
144;16;32;45;4
145;16;32;46;4
146;16;31;46;4
147;16;33;47;4
148;17;33;48;4
149;17;34;48;4
150;17;35;48;5
151;17;34;51;4
152;17;34;53;5
153;17;35;55;4
154;17;36;54;4
155;17;37;54;4
156;17;38;54;4
157;17;39;54;4
158;17;39;54;4
159;17;41;54;4
160;17;42;56;4
161;17;42;55;5
162;17;42;56;4
163;17;44;57;4
164;17;45;58;4
165;17;47;63;4
166;17;46;66;4
167;17;45;70;4
168;17;46;72;4
169;18;46;73;4
170;18;47;74;4
171;18;47;76;5
172;18;47;79;4
173;18;48;80;5
174;18;48;85;4
175;18;48;86;4
176;18;49;85;5
177;18;50;86;4
178;18;52;86;5
179;18;51;87;5
180;18;52;87;4
181;18;53;86;5
182;18;54;88;5
183;18;55;90;4
184;19;55;92;4
185;19;58;91;6
186;19;60;92;4
187;19;60;96;4
188;19;63;97;5
189;19;65;98;5
190;19;65;98;6
