Timestep;Food;Prey;Prey2;Predators
0;12;7;3;4
1;12;7;3;4
2;12;7;3;4
3;12;7;3;4
4;12;7;3;4
5;12;7;3;4
6;12;7;3;4
7;12;7;3;4
8;12;7;3;4
9;12;7;3;4
10;12;8;3;4
11;12;8;3;4
12;12;8;3;4
13;12;8;3;4
14;12;8;3;4
15;12;8;3;4
16;12;8;3;4
17;12;8;3;4
18;12;8;4;4
19;12;9;4;4
20;12;9;4;4
21;12;9;4;4
22;12;9;5;4
23;12;9;5;4
24;12;9;5;4
25;12;10;5;4
26;12;10;5;4
27;12;10;5;4
28;12;10;6;4
29;12;9;6;4
30;12;9;5;4
31;12;9;6;4
32;12;9;7;4
33;12;9;7;4
34;12;9;7;4
35;12;9;7;4
36;12;9;6;4
37;12;9;7;4
38;12;9;7;4
39;12;10;7;4
40;12;10;7;4
41;12;10;7;4
42;12;10;7;4
43;12;10;7;4
44;12;10;7;4
45;12;11;7;4
46;12;11;7;4
47;12;11;7;4
48;12;11;7;4
49;12;11;7;4
50;12;11;7;4
51;12;11;7;4
52;12;11;7;4
53;12;11;7;4
54;12;11;7;4
55;12;11;8;4
56;12;11;8;4
57;12;11;8;4
58;12;11;8;4
59;12;11;9;4
60;12;11;8;5
61;12;11;8;4
62;12;10;8;4
63;12;11;7;5
64;12;11;8;4
65;12;11;8;4
66;12;11;8;4
67;12;11;8;4
68;12;11;8;4
69;12;10;8;4
70;12;10;8;4
71;12;11;8;4
72;12;11;8;4
73;12;11;9;4
74;12;11;10;4
75;12;10;9;4
76;12;10;10;4
77;12;10;10;4
78;12;10;10;4
79;12;10;9;4
80;12;10;9;4
81;12;10;10;4
82;12;10;10;4
83;12;10;11;4
84;12;10;11;4
85;12;10;11;4
86;12;10;13;4
87;12;10;14;4
88;12;10;17;4
89;12;10;16;4
90;12;10;17;4
91;12;10;17;4
92;12;10;18;4
93;12;10;18;4
94;12;10;18;4
95;12;10;18;4
96;12;10;18;4
97;12;10;18;4
98;12;10;18;4
99;12;10;18;4
100;12;10;19;4
101;12;11;18;4
102;12;11;18;4
103;12;11;17;4
104;12;11;17;4
105;12;10;17;4
106;12;9;17;4
107;12;9;17;4
108;12;9;17;4
109;12;9;17;4
110;12;10;17;4
111;12;10;19;4
112;12;10;20;4
113;12;10;21;4
114;12;10;21;4
115;12;10;21;4
116;12;10;22;4
117;12;10;24;4
118;12;10;24;4
119;12;10;24;4
120;12;10;24;4
121;12;10;24;4
122;12;10;25;4
123;13;11;27;4
124;13;11;28;4
125;13;11;29;4
126;13;11;30;4
127;13;11;29;4
128;13;11;30;4
129;13;11;29;4
130;13;11;29;5
131;13;11;30;4
132;13;11;32;4
133;13;11;34;4
134;13;11;33;4
135;13;11;34;4
136;13;11;33;4
137;13;11;33;5
138;13;11;35;4
139;13;11;36;4
140;13;11;36;4
141;13;11;37;4
142;13;11;36;4
143;13;11;37;4
144;13;11;37;4
