Timestep;Food;Prey;Prey2;Predators
0;32;22;15;3
1;32;23;15;3
2;32;23;15;3
3;32;23;19;3
4;33;25;20;3
5;33;26;21;3
6;33;27;23;3
7;34;28;25;3
8;34;35;26;3
9;34;38;27;3
10;34;38;29;3
11;34;41;29;3
12;34;43;30;3
13;34;45;30;3
14;34;49;31;3
15;34;50;30;3
16;34;50;31;3
17;34;52;33;3
18;35;56;33;3
19;35;59;35;3
20;35;61;34;3
21;35;64;35;3
22;35;65;35;3
23;35;66;36;3
24;37;69;37;3
25;37;73;39;3
26;37;76;38;3
27;37;79;39;3
28;37;83;39;3
29;38;88;40;3
30;38;95;40;3
31;38;96;41;3
32;38;98;41;3
33;38;102;42;3
34;38;106;43;3
35;39;110;44;3
36;39;112;48;3
37;39;117;52;3
38;39;122;53;3
39;39;126;54;3
40;39;132;57;3
41;39;137;58;3
42;39;141;61;3
43;39;153;63;3
44;39;164;65;3
45;39;172;68;3
46;40;182;68;3
47;40;192;68;5
48;40;202;69;5
49;40;214;71;5
50;42;223;74;5
51;42;233;74;5
52;42;243;74;5
53;42;252;78;5
54;43;271;79;5
55;43;282;82;5
56;43;302;82;7
57;43;316;85;7
58;43;330;84;8
59;43;341;84;8
60;43;354;85;8
61;43;363;85;8
62;43;375;85;8
63;43;382;86;8
64;43;394;85;9
65;43;401;86;9
66;43;416;84;9
67;43;432;82;11
68;43;448;81;12
69;43;464;80;13
70;43;475;78;13
71;43;491;77;13
72;43;503;76;13
73;43;514;78;14
74;43;524;80;14
75;43;533;79;17
76;44;543;75;20
77;44;544;76;21
78;45;551;72;22
79;46;558;72;22
80;46;561;73;22
81;46;565;71;23
82;46;573;66;24
83;46;572;65;26
84;47;571;64;29
85;48;569;62;32
86;48;570;56;32
87;50;552;55;34
88;50;545;52;36
89;50;541;49;36
90;50;536;48;37
91;50;526;45;41
92;51;510;44;45
93;51;497;44;52
94;51;478;43;54
95;51;457;39;55
96;51;436;39;57
97;51;416;36;58
98;51;392;32;61
99;51;360;32;67
100;51;327;29;68
101;51;295;25;74
102;51;259;21;78
103;52;230;15;81
104;53;201;13;84
105;53;176;12;87
106;54;156;9;91
107;54;126;7;95
108;54;106;3;96
109;54;84;2;99
110;54;66;1;99
111;54;51;0;100
112;54;42;0;101
113;54;34;0;102
114;54;30;0;102
115;54;25;0;105
116;54;24;0;105
117;54;23;0;105
118;54;21;0;105
119;54;19;0;105
120;55;19;0;105
121;55;18;0;106
122;55;17;0;106
123;55;17;0;106
124;57;16;0;106
125;58;14;0;106
126;58;14;0;106
127;58;14;0;106
128;58;14;0;106
129;58;14;0;106
130;59;13;0;106
131;59;12;0;106
132;61;11;0;106
133;62;10;0;107
134;62;9;0;107
135;62;8;0;107
136;62;7;0;107
137;63;6;0;107
138;64;5;0;107
139;64;4;0;107
140;64;3;0;108
141;64;2;0;108
142;64;1;0;108
143;64;0;0;108
144;64;0;0;108
145;64;0;0;108
146;64;0;0;108
147;65;0;0;108
148;65;0;0;108
149;65;0;0;108
150;65;0;0;108
151;65;0;0;108
152;65;0;0;108
153;66;0;0;108
154;66;0;0;108
155;66;0;0;108
156;66;0;0;108
157;66;0;0;108
158;67;0;0;108
159;68;0;0;108
160;68;0;0;108
161;69;0;0;108
162;70;0;0;108
163;70;0;0;108
164;71;0;0;108
165;71;0;0;108
166;72;0;0;108
167;72;0;0;108
168;72;0;0;108
169;72;0;0;108
170;72;0;0;108
171;72;0;0;108
172;73;0;0;108
173;73;0;0;108
174;73;0;0;108
175;73;0;0;108
176;73;0;0;108
177;74;0;0;108
178;74;0;0;108
179;74;0;0;108
180;75;0;0;108
181;75;0;0;108
182;75;0;0;108
183;75;0;0;108
184;76;0;0;108
185;76;0;0;108
186;76;0;0;108
187;76;0;0;108
188;76;0;0;108
189;77;0;0;108
190;78;0;0;108
191;78;0;0;108
192;78;0;0;108
193;78;0;0;108
194;78;0;0;108
195;78;0;0;108
196;78;0;0;108
197;79;0;0;108
198;79;0;0;108
199;79;0;0;108
200;79;0;0;108
201;79;0;0;108
202;79;0;0;108
203;81;0;0;108
204;81;0;0;108
205;81;0;0;108
206;82;0;0;108
207;82;0;0;108
208;82;0;0;108
209;82;0;0;108
210;82;0;0;108
211;83;0;0;108
212;83;0;0;108
213;83;0;0;108
214;84;0;0;108
215;84;0;0;108
216;84;0;0;108
217;86;0;0;108
218;86;0;0;108
219;87;0;0;108
220;89;0;0;108
221;89;0;0;107
222;89;0;0;107
223;89;0;0;107
224;89;0;0;107
225;90;0;0;107
226;90;0;0;106
227;90;0;0;106
228;90;0;0;105
229;90;0;0;105
230;91;0;0;104
231;91;0;0;103
232;92;0;0;101
233;93;0;0;99
234;93;0;0;98
235;93;0;0;97
236;93;0;0;96
237;94;0;0;96
238;94;0;0;96
239;94;0;0;95
240;94;0;0;94
241;94;0;0;94
242;94;0;0;91
243;96;0;0;91
244;96;0;0;90
245;96;0;0;90
246;96;0;0;90
247;96;0;0;89
248;96;0;0;88
249;96;0;0;86
250;97;0;0;86
251;97;0;0;86
252;97;0;0;86
253;97;0;0;86
254;97;0;0;85
255;97;0;0;85
256;97;0;0;85
257;98;0;0;84
258;98;0;0;83
259;98;0;0;83
260;99;0;0;82
261;100;0;0;82
262;100;0;0;81
263;100;0;0;81
264;101;0;0;81
265;101;0;0;81
266;102;0;0;80
267;103;0;0;79
268;104;0;0;79
269;104;0;0;79
270;104;0;0;79
