Timestep;Food;Prey;Prey2;Predators
0;12;7;3;2
1;12;7;3;1
2;12;7;3;1
3;12;7;3;0
4;12;7;3;0
5;12;7;3;0
6;12;7;3;0
7;12;7;3;0
8;12;7;3;0
9;12;8;3;0
10;12;8;3;0
11;12;8;3;0
12;12;8;3;0
13;12;8;3;0
14;12;8;4;0
15;12;8;4;0
16;12;8;4;0
17;12;8;4;0
18;12;8;4;0
19;12;8;5;0
20;12;8;5;0
21;12;8;5;0
22;12;8;5;0
23;12;8;6;0
24;12;9;6;0
25;12;9;6;0
26;12;9;6;0
27;12;9;7;0
28;12;9;8;0
29;12;9;8;0
30;12;9;9;0
31;12;9;9;0
32;12;9;10;0
33;12;9;10;0
34;12;9;10;0
35;12;9;10;0
36;12;9;10;0
37;12;9;12;0
38;12;9;13;0
39;12;10;15;0
40;12;10;16;0
41;12;10;17;0
42;12;11;18;0
43;12;11;19;0
44;12;12;21;0
45;12;13;21;0
46;12;13;21;0
47;12;13;22;0
48;12;13;22;0
49;12;13;23;0
50;12;13;23;0
51;12;13;23;0
52;12;14;23;0
53;12;15;23;0
54;12;15;26;0
55;12;16;30;0
56;12;17;31;0
57;12;17;33;0
58;12;19;33;0
59;12;20;35;0
60;12;21;36;0
61;12;21;39;0
62;12;21;40;0
63;12;21;40;0
64;12;21;41;0
65;12;21;42;0
66;12;21;43;0
67;12;21;45;0
68;12;21;45;0
69;12;21;45;0
70;12;21;45;0
71;12;21;48;0
72;12;21;51;0
73;12;22;53;0
74;12;23;53;0
75;12;25;53;0
76;12;27;53;0
77;12;27;53;0
78;12;27;54;0
79;12;27;54;0
80;12;27;55;0
81;12;27;56;0
82;12;27;59;0
83;12;28;62;0
84;12;29;65;0
85;12;29;66;0
86;12;29;67;0
87;12;30;67;0
88;12;32;67;0
89;12;33;69;0
90;12;33;71;0
91;12;33;73;0
92;12;33;75;0
93;12;33;78;0
94;12;34;83;0
95;12;34;88;0
96;12;35;93;0
97;12;36;97;0
98;12;36;100;0
99;12;39;101;0
100;12;39;106;0
101;12;42;108;0
102;12;42;114;0
103;12;42;118;0
104;12;44;120;0
105;12;44;123;0
106;12;44;127;0
107;12;45;131;0
108;12;46;134;0
109;13;48;137;0
110;13;50;142;0
111;13;51;150;0
112;13;56;152;0
113;13;60;158;0
114;13;64;161;0
115;13;66;163;0
116;13;70;165;0
117;13;73;168;0
118;13;76;171;0
119;13;80;174;0
120;13;83;178;0
121;13;87;181;0
122;13;90;185;0
123;13;94;190;0
124;13;99;195;0
125;13;101;204;0
126;13;105;210;0
127;13;111;214;0
128;13;116;218;0
129;14;120;220;0
130;14;127;221;0
131;14;129;226;0
132;14;132;231;0
133;14;138;233;0
