Timestep;Food;Prey;Prey2;Predators
0;12;6;4;2
1;12;6;4;2
2;12;6;4;2
3;12;6;4;2
4;12;6;4;2
5;12;6;4;2
6;12;6;4;2
7;12;6;5;2
8;12;6;6;2
9;12;6;5;2
10;12;6;6;2
11;12;5;7;2
12;12;6;7;2
13;12;6;7;2
14;12;6;7;2
15;12;6;7;2
16;12;6;7;2
17;12;6;7;2
18;12;6;7;2
19;12;6;7;2
20;12;6;7;2
21;12;6;8;2
22;12;6;8;2
23;12;6;8;2
24;12;6;9;2
25;12;6;9;2
26;12;6;9;2
27;12;6;9;2
28;12;6;9;2
29;12;6;9;2
30;12;6;8;2
31;12;6;8;2
32;12;6;6;2
33;12;6;6;2
34;12;6;6;2
35;12;6;5;2
36;12;6;5;2
37;12;6;5;2
38;12;6;5;2
39;12;5;5;2
40;12;5;6;2
41;12;5;6;2
42;12;6;6;2
43;12;6;6;2
44;12;6;6;2
45;12;6;6;2
46;12;6;6;2
47;12;6;6;2
48;12;6;6;2
49;12;6;6;2
50;12;6;6;2
51;12;6;6;2
52;12;6;6;2
53;12;5;6;2
54;12;5;6;2
55;12;5;6;2
56;12;5;7;2
57;12;5;7;2
58;12;5;7;2
59;12;5;7;2
60;12;5;7;2
61;12;4;7;3
62;12;4;6;3
63;12;4;6;3
64;12;5;6;3
65;12;5;6;3
66;12;5;6;3
67;12;5;6;3
68;12;5;6;3
69;12;5;7;3
70;12;5;7;3
71;13;5;7;3
72;13;5;7;3
73;13;5;7;3
74;13;5;7;3
75;13;5;7;3
76;13;5;7;3
77;13;5;7;3
78;13;5;7;3
79;13;5;7;3
80;13;5;7;3
81;13;5;8;3
82;13;5;7;3
83;13;4;7;3
84;13;4;7;3
85;13;4;7;3
86;13;4;6;3
87;13;4;5;3
88;13;4;5;3
89;13;4;5;3
90;13;4;5;3
91;13;4;5;3
92;13;4;5;3
93;13;4;5;3
94;13;3;5;3
95;13;2;5;3
96;13;2;5;3
97;13;2;5;3
98;13;2;5;3
99;13;2;5;3
100;13;2;5;3
101;13;2;5;3
102;13;2;5;3
103;13;2;5;3
104;13;2;5;3
105;13;2;6;3
106;13;2;6;3
107;13;2;6;3
108;13;2;6;3
109;13;2;7;3
110;13;2;8;3
111;13;2;8;3
112;13;2;8;3
113;13;2;8;3
114;13;2;8;3
115;13;2;8;3
116;13;2;8;3
117;13;2;9;3
118;13;2;9;3
119;13;2;9;3
120;13;2;9;3
121;13;2;9;3
122;13;2;8;3
123;13;2;8;3
124;13;2;7;3
125;13;2;7;3
126;13;2;7;3
127;13;2;8;3
128;13;2;9;3
129;13;2;10;3
130;13;3;11;3
131;13;2;11;3
132;13;2;13;3
133;13;2;15;3
134;13;2;15;3
135;13;2;15;3
136;13;2;16;3
137;13;2;16;3
138;13;2;16;3
139;13;2;17;3
140;13;2;15;3
141;13;2;15;3
142;13;2;15;3
143;13;3;15;3
144;13;3;15;3
145;13;3;15;3
146;13;3;15;3
147;13;3;16;3
148;13;3;19;3
149;13;3;19;3
150;13;3;19;3
151;13;3;19;3
152;13;3;20;3
153;13;3;20;3
154;13;3;22;3
155;13;3;24;3
156;13;3;25;3
157;13;3;26;3
158;14;3;26;3
159;14;4;26;3
160;14;5;26;3
161;14;4;25;3
162;14;4;24;3
163;14;4;24;3
164;14;4;24;3
165;14;4;24;3
166;14;4;25;3
167;14;4;26;3
168;14;4;28;3
169;14;4;28;3
170;15;4;28;3
171;15;4;28;3
172;15;4;27;4
173;15;4;28;4
174;15;4;28;4
175;15;4;28;4
176;15;4;29;4
177;15;4;29;4
178;15;4;30;4
179;15;4;30;4
180;15;4;30;4
181;15;4;31;4
182;15;4;33;4
183;15;4;34;4
184;15;4;34;4
185;15;4;34;4
186;15;4;34;4
187;15;4;34;4
188;15;4;34;4
189;15;4;34;4
190;15;4;33;4
191;15;4;33;4
192;15;4;33;4
193;15;4;34;4
194;15;4;35;4
195;15;4;35;4
196;15;4;36;4
197;15;4;36;4
198;15;4;36;4
199;15;4;36;4
200;15;4;36;4
201;15;4;36;4
202;15;4;36;4
203;15;4;37;4
204;15;4;38;4
205;15;4;38;4
206;15;4;38;4
207;15;4;38;4
208;15;5;38;4
209;15;5;41;4
210;16;5;43;4
211;16;5;44;4
212;16;5;44;4
213;16;5;43;4
214;16;5;43;4
215;16;5;43;4
216;16;5;42;4
217;16;5;42;4
218;16;5;44;4
219;16;5;45;4
220;16;5;47;4
221;16;5;47;4
222;16;5;46;4
223;16;5;48;4
224;16;5;47;4
225;16;5;49;4
226;16;5;50;4
227;16;5;49;4
228;16;5;48;4
229;16;5;47;4
230;16;4;48;4
231;16;4;47;5
232;16;4;48;5
233;17;4;49;5
234;17;4;50;5
235;17;4;49;5
236;17;6;48;5
237;17;6;49;6
238;17;6;47;6
239;17;6;45;6
240;17;6;44;6
241;17;6;43;6
242;17;6;43;6
243;17;6;43;6
244;17;7;43;6
245;17;7;44;6
246;17;7;49;6
247;17;7;51;6
248;17;7;54;6
249;17;8;54;6
250;17;8;53;6
251;17;9;52;6
252;17;9;53;6
253;17;9;53;7
254;17;9;52;7
255;17;9;54;7
256;17;9;53;7
257;17;9;54;7
258;17;9;55;7
259;17;9;56;7
260;17;9;54;8
261;17;9;52;8
262;17;9;53;8
263;17;9;55;8
264;17;9;56;8
265;17;9;57;8
266;17;8;56;8
267;17;8;57;8
268;17;8;58;8
269;17;8;61;8
270;17;8;60;8
271;17;9;61;8
272;17;8;61;8
273;17;7;60;9
274;17;6;61;10
275;17;6;59;10
276;17;6;63;10
277;17;6;65;11
278;17;6;67;11
279;17;8;65;11
280;17;9;70;11
281;17;7;71;11
282;17;7;70;11
283;17;7;70;11
284;17;7;71;11
285;18;7;72;11
286;18;7;71;11
287;18;7;71;11
288;18;7;74;11
289;18;8;74;11
290;18;10;71;12
291;18;10;71;13
292;18;10;71;13
293;18;10;65;15
294;18;11;64;15
295;18;11;61;15
296;18;10;60;15
297;18;10;58;16
298;18;10;54;16
299;18;10;53;16
300;18;10;51;16
301;18;10;53;16
302;18;10;54;16
303;18;10;54;16
304;19;10;51;17
305;19;9;50;17
306;19;10;48;17
307;19;10;46;17
308;19;10;46;17
309;19;10;43;17
310;19;10;42;17
311;19;11;42;17
312;19;10;41;18
313;19;11;41;19
314;19;11;40;19
315;19;11;39;19
316;19;11;37;19
317;19;11;38;19
318;19;12;36;19
319;19;11;34;19
320;19;11;32;19
321;19;11;28;19
322;19;12;26;19
323;19;12;24;20
324;20;10;21;20
325;21;10;19;21
326;21;9;20;22
327;21;9;21;22
328;21;9;20;22
329;21;9;17;22
330;21;8;16;22
331;21;8;14;22
332;21;8;13;22
333;21;8;14;22
334;21;8;14;22
335;21;8;14;22
336;21;8;13;22
337;22;9;13;22
338;22;8;12;23
339;22;8;11;23
340;22;8;11;23
341;22;8;12;23
342;22;7;12;23
343;22;7;11;24
344;22;6;10;24
345;22;5;8;24
346;22;5;7;24
347;22;5;7;24
348;22;5;6;25
349;22;5;4;25
350;22;4;3;25
351;22;4;2;25
352;22;4;1;25
353;22;4;1;25
354;22;4;3;25
355;22;4;4;25
356;22;4;4;25
357;22;4;2;25
358;22;4;2;25
359;22;4;2;25
360;22;4;2;25
361;22;4;2;25
362;22;4;2;25
363;22;4;2;25
364;22;4;3;25
365;22;4;3;25
366;22;3;3;25
367;22;2;3;25
368;22;1;3;25
369;22;1;3;25
370;22;1;3;25
371;22;1;3;25
372;23;1;3;25
373;23;1;3;25
374;23;1;3;25
375;23;1;3;25
376;23;1;4;25
377;23;1;2;27
378;23;2;2;27
379;23;2;3;27
380;23;2;3;27
381;23;2;1;27
382;23;2;1;27
383;23;2;1;27
384;23;1;0;27
385;24;0;0;27
386;25;0;0;27
387;26;0;0;27
388;26;0;0;27
389;26;0;0;27
390;26;0;0;27
391;26;0;0;27
392;26;0;0;27
393;26;0;0;27
394;26;0;0;27
395;26;0;0;27
396;27;0;0;27
397;27;0;0;27
398;27;0;0;27
399;27;0;0;27
400;27;0;0;27
401;27;0;0;27
402;27;0;0;27
403;27;0;0;27
404;27;0;0;27
405;27;0;0;27
406;27;0;0;27
407;27;0;0;27
408;27;0;0;27
409;27;0;0;27
410;27;0;0;27
411;27;0;0;27
412;27;0;0;27
413;27;0;0;27
414;28;0;0;27
415;28;0;0;27
416;28;0;0;27
417;28;0;0;27
418;28;0;0;27
419;29;0;0;27
420;29;0;0;27
421;29;0;0;27
422;29;0;0;27
423;29;0;0;27
424;29;0;0;27
425;29;0;0;27
426;29;0;0;27
427;29;0;0;27
428;29;0;0;27
429;29;0;0;27
430;29;0;0;27
431;29;0;0;27
432;29;0;0;27
433;29;0;0;27
434;29;0;0;27
435;29;0;0;27
436;29;0;0;27
437;29;0;0;27
438;29;0;0;26
439;29;0;0;26
440;29;0;0;26
441;30;0;0;26
442;30;0;0;26
443;30;0;0;25
444;30;0;0;25
445;30;0;0;25
446;30;0;0;25
447;31;0;0;25
448;31;0;0;24
449;31;0;0;24
450;31;0;0;24
451;31;0;0;24
452;31;0;0;24
453;31;0;0;24
454;32;0;0;24
455;32;0;0;24
456;32;0;0;24
457;33;0;0;24
458;33;0;0;24
459;33;0;0;24
460;33;0;0;24
461;33;0;0;24
462;33;0;0;24
463;35;0;0;24
464;35;0;0;24
465;35;0;0;24
466;35;0;0;24
467;35;0;0;24
468;35;0;0;24
469;35;0;0;24
470;35;0;0;24
471;36;0;0;24
472;36;0;0;23
473;36;0;0;23
474;36;0;0;23
475;36;0;0;23
476;36;0;0;23
477;36;0;0;21
478;36;0;0;21
479;36;0;0;21
480;36;0;0;21
481;36;0;0;20
482;36;0;0;20
483;36;0;0;20
484;36;0;0;20
485;36;0;0;20
486;36;0;0;19
487;36;0;0;19
488;36;0;0;19
489;36;0;0;19
490;36;0;0;19
491;36;0;0;19
492;36;0;0;19
493;36;0;0;19
494;36;0;0;19
495;36;0;0;19
496;36;0;0;19
497;36;0;0;19
498;36;0;0;19
499;36;0;0;19
500;36;0;0;19
501;36;0;0;19
502;36;0;0;19
503;36;0;0;19
