Timestep;Food;Prey;Prey2;Predators
0;34;20;15;3
1;34;21;16;3
2;34;21;17;3
3;34;21;17;3
4;34;21;18;3
5;34;26;19;3
6;34;28;20;3
7;34;29;22;3
8;34;29;23;3
9;34;29;23;3
10;34;29;23;3
11;34;31;23;3
12;34;34;24;3
13;35;33;27;3
14;35;33;28;3
15;35;36;32;3
16;36;36;32;3
17;36;37;33;3
18;36;38;34;3
19;36;38;35;3
20;36;40;39;3
21;36;41;39;3
22;36;42;42;3
23;36;42;42;3
24;36;44;42;3
25;36;48;42;3
26;37;52;42;3
27;37;59;43;3
28;37;62;44;3
29;37;63;45;3
30;37;67;45;3
31;37;69;47;3
32;37;72;47;3
33;37;74;48;3
34;37;76;49;3
35;37;77;49;3
36;37;79;50;3
37;37;82;51;3
38;37;84;51;3
39;37;91;50;3
40;37;95;51;3
41;37;97;51;4
42;37;102;52;4
43;37;105;53;4
44;37;108;54;4
45;37;112;56;4
46;37;113;57;4
47;37;119;55;4
48;37;122;57;4
49;37;128;58;5
50;37;136;58;5
51;37;144;59;5
52;37;150;59;5
53;37;152;63;5
54;37;162;63;5
55;37;171;63;5
56;38;179;64;5
57;38;192;64;5
58;38;203;66;5
59;38;216;66;5
60;38;227;66;6
61;38;237;66;7
62;38;247;67;7
63;38;255;67;7
64;38;264;69;7
65;39;271;69;7
66;39;279;71;7
67;39;287;71;7
68;39;293;71;8
69;40;300;71;8
70;40;304;73;8
71;40;312;75;8
72;40;322;75;9
73;41;332;74;11
74;41;338;77;13
75;41;340;73;13
76;41;350;72;13
77;41;359;73;14
78;41;359;73;14
79;41;364;71;14
80;41;369;71;14
81;41;367;70;15
82;41;370;70;16
83;42;372;70;17
84;42;376;67;17
85;42;373;66;19
86;42;372;66;19
87;42;376;67;20
88;42;371;68;21
89;42;370;67;22
90;42;371;66;23
91;42;369;64;25
92;42;366;65;26
93;42;366;62;28
94;42;363;60;28
95;42;359;61;31
96;42;359;58;33
97;43;351;56;35
98;44;345;56;35
99;44;344;52;36
100;44;334;51;38
101;44;324;49;40
102;44;313;46;41
103;44;303;43;43
104;44;286;40;46
105;44;269;39;46
106;44;258;36;46
107;44;245;36;48
108;44;230;36;52
109;44;222;31;54
110;44;205;30;55
111;45;187;28;55
112;45;179;24;58
113;45;169;20;60
114;45;159;17;60
115;45;146;16;62
116;45;131;15;63
117;45;125;13;64
118;45;111;12;64
119;45;103;11;64
120;45;94;7;64
121;45;88;7;65
122;45;81;8;65
123;45;74;6;69
124;45;70;6;69
125;45;63;6;71
126;45;58;5;71
127;47;54;4;71
128;47;49;4;73
129;47;46;3;74
130;47;41;3;74
131;48;39;2;74
132;48;37;2;74
133;48;33;2;74
134;48;32;1;74
135;50;30;1;74
136;50;25;1;74
137;50;21;1;75
138;50;16;1;75
139;50;16;1;75
140;50;14;1;75
141;50;14;1;75
142;50;11;1;76
143;50;9;1;77
144;50;6;1;77
145;50;5;1;77
146;52;4;0;77
147;52;3;0;77
148;52;2;0;77
149;52;2;0;77
150;52;1;0;78
151;52;1;0;78
152;53;1;0;78
153;53;1;0;78
154;53;1;0;78
155;53;1;0;78
156;53;0;0;78
157;53;0;0;78
158;53;0;0;78
159;53;0;0;78
160;53;0;0;78
161;54;0;0;78
162;54;0;0;78
163;54;0;0;78
164;56;0;0;78
165;56;0;0;78
166;56;0;0;78
167;56;0;0;78
168;56;0;0;78
169;56;0;0;78
170;58;0;0;78
171;58;0;0;78
172;59;0;0;78
173;59;0;0;78
174;59;0;0;78
175;60;0;0;78
176;60;0;0;78
177;61;0;0;78
178;61;0;0;78
179;61;0;0;78
180;62;0;0;78
181;62;0;0;78
182;63;0;0;78
183;63;0;0;78
184;63;0;0;78
185;63;0;0;78
186;63;0;0;78
187;63;0;0;78
188;63;0;0;78
189;63;0;0;78
190;63;0;0;78
191;63;0;0;78
192;63;0;0;78
193;63;0;0;78
194;63;0;0;78
195;63;0;0;78
196;63;0;0;78
197;63;0;0;78
198;63;0;0;78
199;63;0;0;78
200;63;0;0;78
201;64;0;0;78
202;65;0;0;78
203;66;0;0;78
