Timestep;Food;Prey;Prey2;Predators
0;45;14;14;3
1;45;16;14;3
2;45;16;14;3
3;45;17;14;3
4;45;18;15;3
5;46;19;18;3
6;46;19;19;3
7;46;21;23;3
8;46;21;25;3
9;46;22;25;3
10;46;22;25;3
11;47;22;28;3
12;47;24;32;3
13;47;24;32;3
14;47;25;32;3
15;47;27;32;3
16;48;28;32;3
17;48;30;32;3
18;49;29;31;3
19;49;32;30;3
20;49;34;31;3
21;49;36;32;3
22;49;38;34;3
23;49;38;35;3
24;49;39;34;3
25;49;39;35;3
26;49;39;35;3
27;50;39;35;3
28;50;40;34;3
29;50;41;34;3
30;50;41;34;3
31;50;43;35;3
32;51;43;36;3
33;52;45;38;3
34;52;47;37;3
35;53;47;38;3
36;53;53;38;3
37;53;52;43;3
38;53;53;43;3
39;53;58;43;3
40;53;61;45;3
41;53;61;48;3
42;53;64;51;3
43;53;68;54;3
44;53;72;57;3
45;53;76;58;3
46;53;85;60;3
47;53;88;62;3
48;53;90;66;3
49;54;94;68;3
50;54;99;70;3
51;54;106;73;3
52;54;109;77;3
53;54;113;78;3
54;55;121;79;3
55;55;129;80;3
56;55;134;82;4
57;55;138;84;4
58;56;143;85;4
59;56;147;88;4
60;56;154;90;4
61;56;157;94;5
62;56;158;101;5
63;56;170;99;5
64;56;177;100;5
65;56;193;101;5
66;57;206;104;5
67;57;220;105;5
68;57;232;106;5
69;57;248;109;5
70;57;262;108;5
71;57;277;109;6
72;57;289;110;7
73;57;315;111;7
74;57;333;111;9
75;57;349;113;9
76;57;361;116;9
77;57;380;115;9
78;57;393;115;9
79;58;407;114;9
80;58;429;114;9
81;58;448;114;9
82;58;470;114;9
83;58;483;116;9
84;58;496;114;11
85;58;508;111;13
86;58;515;111;14
87;58;528;110;14
88;59;544;109;14
89;59;555;107;15
90;59;562;107;15
91;60;568;108;15
92;61;589;105;15
93;61;600;103;17
94;61;605;102;17
95;61;618;100;18
96;61;619;99;20
97;61;622;99;22
98;62;619;99;23
99;62;624;98;25
100;62;630;94;26
101;62;627;94;26
102;62;632;90;28
103;62;632;87;28
104;63;630;85;29
105;63;627;84;32
106;63;628;84;34
107;63;616;83;37
108;63;611;77;37
109;63;598;76;39
110;63;592;75;39
111;63;583;73;40
112;63;573;68;42
113;63;560;65;46
114;65;543;64;46
115;66;521;61;46
116;66;511;59;48
117;66;498;57;51
118;66;484;54;53
119;66;473;51;55
120;66;453;46;56
121;66;427;42;58
122;67;408;40;60
123;67;386;38;61
124;68;369;36;62
125;68;358;36;63
126;69;342;36;63
127;69;326;34;63
128;69;312;32;67
129;70;293;30;69
130;70;279;27;70
131;71;268;23;70
132;71;254;19;71
133;71;238;18;72
134;71;224;17;74
135;71;210;17;75
136;71;201;15;75
137;71;188;15;78
138;71;172;15;79
139;73;156;14;81
140;73;147;13;82
141;74;133;13;83
142;75;125;12;86
143;76;118;10;86
144;78;112;10;86
145;79;109;10;86
146;80;105;10;86
147;80;101;10;86
148;80;99;9;87
149;81;97;8;87
150;81;96;7;87
151;81;90;7;87
152;81;86;7;88
153;83;81;6;88
154;83;77;5;91
155;83;76;5;92
156;83;71;4;92
157;84;67;4;93
158;84;65;4;93
159;85;63;4;93
160;86;59;4;93
161;86;58;4;93
162;86;55;4;93
163;86;52;4;93
164;86;50;4;93
165;86;46;4;93
166;86;42;4;93
167;88;38;4;93
168;90;34;4;93
169;92;32;3;94
170;92;30;2;95
171;92;26;1;95
172;92;20;0;96
173;93;16;0;96
174;93;13;0;96
175;93;10;0;96
176;93;9;0;96
177;93;7;0;96
178;93;5;0;96
179;95;3;0;96
180;95;2;0;96
181;95;2;0;96
182;96;2;0;96
183;96;1;0;96
184;96;1;0;96
185;96;0;0;97
186;97;0;0;97
187;97;0;0;97
188;97;0;0;97
189;97;0;0;97
190;97;0;0;97
191;97;0;0;97
192;98;0;0;97
193;98;0;0;97
194;98;0;0;97
195;98;0;0;97
196;99;0;0;97
197;100;0;0;97
198;101;0;0;97
199;102;0;0;97
200;102;0;0;97
201;103;0;0;97
202;103;0;0;97
203;103;0;0;97
204;105;0;0;97
205;105;0;0;97
206;105;0;0;97
207;105;0;0;97
208;106;0;0;97
209;106;0;0;97
210;106;0;0;97
211;106;0;0;97
212;107;0;0;97
213;107;0;0;97
214;107;0;0;97
215;107;0;0;97
216;107;0;0;97
217;107;0;0;97
218;107;0;0;97
219;107;0;0;97
220;107;0;0;97
221;107;0;0;97
222;109;0;0;97
223;110;0;0;97
224;110;0;0;97
225;111;0;0;97
226;113;0;0;97
227;113;0;0;97
228;115;0;0;97
229;115;0;0;97
230;117;0;0;97
231;117;0;0;97
232;117;0;0;97
233;117;0;0;97
234;118;0;0;97
235;119;0;0;97
236;119;0;0;97
