Timestep;Food;Prey;Prey2;Predators
0;12;6;4;2
1;12;6;5;2
2;12;6;5;2
3;12;6;5;2
4;12;6;5;2
5;12;6;5;2
6;13;6;5;2
7;13;6;5;2
8;13;6;5;2
9;13;6;5;2
10;13;6;5;2
11;13;6;5;2
12;13;6;5;2
13;13;6;5;2
14;13;6;4;2
15;13;5;4;2
16;13;5;4;2
17;13;5;4;2
18;13;5;4;2
19;13;5;5;2
20;13;6;6;2
21;13;6;6;2
22;13;6;7;2
23;13;6;8;2
24;13;6;8;2
25;13;6;8;2
26;13;6;8;2
27;13;6;8;2
28;13;6;8;2
29;13;6;8;2
30;13;6;8;2
31;13;6;9;2
32;13;6;9;2
33;13;7;9;2
34;13;7;9;2
35;13;8;9;2
36;13;8;10;2
37;13;8;10;2
38;13;8;10;2
39;14;8;10;2
40;14;8;10;2
41;14;8;10;2
42;14;9;11;2
43;14;9;12;2
44;14;10;13;2
45;14;9;14;2
46;14;8;15;2
47;14;8;15;2
48;14;8;16;2
49;14;8;16;2
50;14;8;16;2
51;14;8;17;2
52;14;8;20;2
53;14;9;22;2
54;14;10;25;2
55;14;11;24;2
56;14;11;24;2
57;14;12;24;2
58;14;12;24;2
59;14;12;25;2
60;14;14;25;2
61;14;14;24;3
62;14;14;24;3
63;14;15;24;2
64;14;15;25;2
65;14;15;27;2
66;14;17;27;2
67;14;17;31;2
68;14;17;33;2
69;14;18;34;2
70;14;18;37;2
71;14;19;40;2
72;14;19;44;2
73;14;20;48;2
74;14;22;49;3
75;14;24;49;2
76;14;25;50;2
77;14;26;51;2
78;14;27;53;2
79;14;27;56;2
80;14;28;57;2
81;14;28;58;2
82;14;28;61;2
83;14;28;62;2
84;14;28;63;2
85;15;28;65;3
86;15;28;66;3
87;15;28;66;2
88;15;29;67;2
89;15;31;68;2
90;15;34;69;2
91;15;36;70;2
92;15;36;72;2
93;15;38;73;2
94;15;41;75;2
95;16;42;77;2
96;16;44;77;2
97;16;46;76;3
98;17;49;75;2
99;17;51;75;2
100;17;52;76;3
101;17;52;79;2
102;17;53;81;2
103;18;55;80;3
104;18;56;86;2
105;18;58;91;2
106;18;61;94;3
107;18;63;98;2
108;18;68;102;2
109;18;70;104;2
110;18;75;106;3
111;18;81;106;2
112;18;85;109;2
113;18;87;113;3
114;18;91;117;2
115;18;96;121;2
116;18;101;125;2
117;18;105;129;2
118;18;109;132;2
119;18;114;132;2
120;19;120;134;2
121;19;121;136;2
122;19;122;140;2
123;19;125;141;3
124;19;130;144;2
125;19;135;147;2
126;19;141;150;2
127;19;146;155;3
128;19;155;154;2
129;19;163;154;2
130;19;166;156;3
131;19;172;157;2
132;19;178;158;2
133;19;184;160;3
134;19;187;165;2
135;19;193;167;2
136;19;198;168;3
137;19;203;169;2
138;19;209;170;2
139;19;216;170;3
140;20;222;170;2
141;20;224;173;2
142;20;231;179;3
143;20;243;180;2
144;20;255;180;2
145;21;266;182;2
146;21;279;183;3
147;21;294;184;2
148;21;309;184;3
149;21;325;183;3
150;21;339;182;2
151;21;350;182;3
152;21;363;183;3
153;21;379;183;2
154;21;393;184;3
155;21;406;186;3
156;21;415;189;2
157;21;426;190;3
158;21;439;192;3
159;21;455;192;2
160;21;470;192;3
161;21;485;192;3
162;21;500;192;2
163;21;516;192;3
164;21;531;192;3
165;21;544;193;2
166;21;559;193;3
167;21;572;192;3
168;21;583;192;2
169;21;595;191;3
170;21;605;192;3
171;21;617;192;2
172;21;626;191;3
173;21;640;190;3
174;21;654;189;2
175;22;667;189;3
176;22;678;189;3
177;22;690;189;2
178;22;702;189;3
179;22;716;189;3
180;22;724;189;2
181;22;734;189;3
182;24;743;189;3
183;24;754;189;2
184;24;768;188;3
185;24;780;187;3
186;24;794;187;2
187;24;809;187;3
188;24;826;187;3
189;25;843;187;2
190;25;857;187;3
191;25;875;186;3
192;25;887;186;2
193;25;904;187;2
194;25;920;187;3
195;25;940;187;2
196;25;956;188;2
197;25;969;187;3
198;25;981;187;2
199;26;997;187;2
200;26;1016;186;3
201;27;1035;186;3
202;27;1048;186;2
203;27;1066;185;3
204;27;1081;185;3
205;27;1097;185;2
206;27;1116;185;3
207;27;1132;185;3
208;27;1145;185;2
209;27;1162;184;3
210;27;1184;183;3
211;27;1198;183;2
212;27;1220;183;3
213;27;1238;183;3
214;27;1256;183;2
215;27;1275;183;3
216;27;1290;183;3
217;27;1302;183;2
218;27;1316;183;3
219;27;1333;183;3
220;27;1352;182;2
221;27;1370;182;3
222;27;1388;182;3
223;27;1401;182;2
224;27;1418;182;3
225;27;1439;182;3
226;27;1461;182;2
227;27;1478;182;3
228;27;1497;182;3
229;27;1514;182;2
230;27;1531;182;3
231;27;1547;182;3
232;27;1564;183;2
233;27;1582;183;3
234;27;1600;183;3
235;27;1621;183;2
236;27;1636;183;3
237;27;1653;183;3
