Timestep;Food;Prey;Prey2;Predators
0;31;18;9;4
1;31;19;11;4
2;31;22;14;4
3;31;23;15;4
4;31;23;14;4
5;31;24;14;4
6;32;23;15;4
7;32;24;16;4
8;32;26;16;4
9;32;29;15;4
10;32;31;15;4
11;32;31;15;4
12;32;33;16;4
13;32;35;16;4
14;32;35;17;4
15;32;36;17;4
16;33;37;17;4
17;33;38;17;4
18;34;39;17;4
19;35;39;17;4
20;35;40;18;4
21;35;41;18;4
22;35;41;18;4
23;35;41;19;4
24;35;42;20;4
25;35;43;21;4
26;35;43;21;4
27;35;47;23;4
28;36;49;24;4
29;36;51;25;4
30;36;53;25;4
31;36;53;25;4
32;36;54;25;4
33;37;57;25;4
34;37;60;25;4
35;37;60;25;4
36;37;64;25;4
37;37;67;25;4
38;37;67;26;4
39;37;68;26;4
40;37;68;26;4
41;37;70;26;4
42;37;69;26;4
43;37;67;26;5
44;37;68;25;5
45;37;69;25;6
46;37;71;25;6
47;37;75;27;6
48;37;83;28;6
49;37;88;28;6
50;37;90;30;6
51;38;93;30;6
52;39;95;30;6
53;39;101;31;6
54;39;101;34;6
55;39;106;34;6
56;39;107;34;6
57;39;109;33;6
58;39;114;33;6
59;39;118;34;6
60;40;124;35;6
61;40;126;35;7
62;40;128;35;7
63;40;129;36;7
64;40;130;37;7
65;40;135;37;7
66;40;137;39;7
67;40;139;41;7
68;40;143;40;8
69;40;145;40;8
70;40;147;40;10
71;40;149;41;10
72;40;152;41;10
73;41;157;38;12
74;41;160;38;12
75;41;162;37;12
76;41;165;36;13
77;41;167;36;13
78;41;168;35;13
79;41;169;35;14
80;41;176;37;14
81;42;177;37;14
82;42;181;37;15
83;42;183;37;16
84;42;190;35;16
85;42;191;36;18
86;42;188;34;20
87;42;191;32;21
88;42;192;29;21
89;42;190;29;23
90;43;187;29;24
91;43;185;29;24
92;43;182;28;24
93;43;182;28;25
94;43;182;25;26
95;43;182;25;28
96;43;177;25;28
97;43;172;23;28
98;44;168;22;28
99;44;166;22;30
100;44;166;22;30
101;44;163;21;32
102;45;156;20;33
103;45;150;19;34
104;45;149;19;35
105;45;142;18;36
106;47;136;16;40
107;47;129;15;40
108;47;120;15;40
109;47;117;15;41
110;50;109;13;42
111;50;106;11;43
112;50;103;11;44
113;50;98;11;46
114;50;93;11;47
115;50;92;11;47
116;50;85;10;47
117;50;83;10;47
118;50;78;9;48
119;50;73;9;50
120;51;64;9;51
121;51;60;8;53
122;51;54;7;55
123;51;47;6;57
124;51;42;5;57
125;51;38;3;57
126;52;34;3;57
127;52;34;2;58
128;52;31;2;58
129;52;28;2;59
130;52;26;2;60
131;54;25;2;60
132;54;25;2;60
133;54;20;1;62
134;54;17;1;62
135;54;15;1;62
136;54;13;1;63
137;54;12;1;63
138;54;9;1;63
139;54;6;1;64
140;54;5;0;64
141;54;3;0;65
142;54;1;0;65
143;54;1;0;65
144;54;1;0;65
145;55;0;0;65
146;55;0;0;65
147;55;0;0;65
148;55;0;0;65
149;55;0;0;65
150;55;0;0;65
151;55;0;0;65
152;55;0;0;65
153;55;0;0;65
154;55;0;0;65
155;55;0;0;65
156;56;0;0;65
157;56;0;0;65
158;56;0;0;65
159;56;0;0;65
160;56;0;0;65
161;56;0;0;65
162;56;0;0;65
163;56;0;0;65
164;56;0;0;65
165;57;0;0;65
166;57;0;0;65
167;57;0;0;65
168;58;0;0;65
169;58;0;0;65
170;58;0;0;65
171;58;0;0;65
172;58;0;0;65
173;59;0;0;65
174;59;0;0;65
175;59;0;0;65
176;59;0;0;65
177;59;0;0;65
178;59;0;0;65
179;60;0;0;65
180;60;0;0;65
181;60;0;0;65
182;60;0;0;65
183;60;0;0;65
184;61;0;0;65
185;61;0;0;65
186;61;0;0;65
187;61;0;0;65
188;61;0;0;65
189;62;0;0;65
190;62;0;0;65
191;62;0;0;65
192;62;0;0;65
193;63;0;0;65
194;63;0;0;65
195;63;0;0;63
196;63;0;0;63
197;63;0;0;61
198;65;0;0;61
199;65;0;0;61
200;65;0;0;61
201;65;0;0;61
202;67;0;0;60
203;67;0;0;60
204;69;0;0;60
205;69;0;0;60
206;69;0;0;59
207;69;0;0;58
208;70;0;0;58
209;71;0;0;57
210;71;0;0;56
211;71;0;0;56
212;71;0;0;56
213;71;0;0;55
214;71;0;0;54
215;71;0;0;54
216;71;0;0;54
217;71;0;0;53
218;71;0;0;52
219;71;0;0;50
220;72;0;0;49
221;72;0;0;49
222;72;0;0;48
223;72;0;0;46
224;72;0;0;45
225;72;0;0;44
226;72;0;0;42
227;72;0;0;42
228;73;0;0;42
229;73;0;0;40
230;73;0;0;40
231;73;0;0;40
232;73;0;0;39
233;73;0;0;39
234;73;0;0;39
235;73;0;0;38
236;74;0;0;38
237;74;0;0;37
238;75;0;0;37
239;75;0;0;37
240;75;0;0;37
241;75;0;0;37
242;75;0;0;36
243;75;0;0;36
244;77;0;0;35
245;77;0;0;35
246;78;0;0;35
247;79;0;0;35
248;79;0;0;35
249;79;0;0;35
250;79;0;0;34
251;79;0;0;33
252;79;0;0;33
253;79;0;0;32
254;79;0;0;32
255;80;0;0;32
256;80;0;0;32
257;80;0;0;30
258;80;0;0;30
259;80;0;0;30
260;80;0;0;30
261;80;0;0;28
262;80;0;0;28
263;81;0;0;28
264;81;0;0;28
265;81;0;0;28
266;81;0;0;28
267;81;0;0;28
268;81;0;0;28
269;81;0;0;28
270;81;0;0;28
271;81;0;0;28
272;81;0;0;28
273;82;0;0;28
274;83;0;0;28
275;83;0;0;28
276;83;0;0;28
277;83;0;0;28
278;83;0;0;28
279;84;0;0;28
280;84;0;0;28
281;85;0;0;28
282;86;0;0;28
283;86;0;0;28
284;87;0;0;27
285;87;0;0;26
286;87;0;0;26
287;88;0;0;26
288;88;0;0;26
289;88;0;0;26
290;88;0;0;26
291;88;0;0;26
292;88;0;0;26
293;88;0;0;26
294;89;0;0;26
295;89;0;0;24
296;89;0;0;24
297;89;0;0;24
298;89;0;0;23
299;89;0;0;23
300;89;0;0;21
301;89;0;0;21
302;89;0;0;21
303;90;0;0;21
304;90;0;0;20
305;91;0;0;20
306;92;0;0;20
307;92;0;0;20
308;92;0;0;19
309;93;0;0;19
310;93;0;0;19
311;94;0;0;19
312;95;0;0;19
313;95;0;0;19
314;95;0;0;18
315;95;0;0;18
316;95;0;0;18
317;95;0;0;17
318;95;0;0;17
319;95;0;0;17
320;96;0;0;17
321;97;0;0;17
322;97;0;0;17
323;98;0;0;17
324;98;0;0;17
325;99;0;0;17
326;99;0;0;17
327;99;0;0;17
328;100;0;0;16
329;100;0;0;16
330;100;0;0;16
331;100;0;0;16
332;100;0;0;15
333;100;0;0;15
334;100;0;0;15
335;100;0;0;15
336;100;0;0;15
337;100;0;0;15
338;100;0;0;15
339;100;0;0;14
340;100;0;0;14
341;100;0;0;14
342;100;0;0;13
343;100;0;0;13
344;100;0;0;12
345;100;0;0;12
346;100;0;0;12
347;100;0;0;11
348;100;0;0;11
349;100;0;0;11
350;100;0;0;10
351;100;0;0;10
352;100;0;0;10
353;100;0;0;10
354;100;0;0;10
355;100;0;0;10
356;100;0;0;9
357;100;0;0;9
358;100;0;0;8
359;100;0;0;8
360;100;0;0;8
361;100;0;0;7
362;100;0;0;7
363;100;0;0;6
364;100;0;0;6
365;100;0;0;5
366;100;0;0;5
367;100;0;0;4
368;100;0;0;3
369;100;0;0;3
370;100;0;0;3
371;100;0;0;3
372;100;0;0;3
373;100;0;0;2
374;100;0;0;2
375;100;0;0;2
376;100;0;0;1
377;100;0;0;1
378;100;0;0;1
379;100;0;0;1
380;100;0;0;1
