Timestep;Food;Prey;Prey2;Predators
0;12;9;3;4
1;12;8;3;4
2;12;9;3;4
3;12;9;3;4
4;12;9;3;4
5;12;9;3;4
6;12;9;3;4
7;12;9;3;4
8;12;9;3;4
9;12;9;3;4
10;12;9;3;4
11;12;9;3;4
12;12;9;3;4
13;12;9;3;4
14;12;9;2;4
15;12;11;2;4
16;12;11;1;5
17;12;11;1;4
18;12;11;1;4
19;12;11;1;4
20;12;11;1;4
21;12;11;1;4
22;12;11;1;4
23;12;11;1;4
24;12;11;2;4
25;12;12;2;4
26;12;12;2;4
27;12;13;2;4
28;12;13;2;4
29;12;14;2;4
30;12;14;2;4
31;12;14;2;4
32;12;16;2;4
33;12;16;2;4
34;12;17;2;4
35;12;19;2;4
36;12;20;2;4
37;12;20;2;4
38;12;22;2;4
39;12;22;2;4
40;12;22;2;4
41;12;22;2;4
42;12;22;2;4
43;12;22;1;4
44;12;21;1;4
45;12;21;1;4
46;12;21;2;4
47;12;21;2;4
48;12;21;2;4
49;12;21;2;4
50;12;21;2;4
51;12;21;2;4
52;12;21;2;4
53;12;21;2;4
54;12;21;2;4
55;12;22;2;4
56;12;23;2;4
57;12;23;2;4
58;12;23;2;4
59;12;23;2;4
60;12;23;2;4
61;12;24;2;4
62;12;24;2;4
63;12;25;2;4
64;12;25;2;4
65;12;26;2;4
66;12;26;2;4
67;12;26;2;4
68;12;26;2;4
69;12;26;2;4
70;12;27;2;4
71;12;29;2;4
72;12;32;2;4
73;12;34;2;4
74;12;37;3;4
75;12;39;3;4
76;12;39;4;4
77;12;40;4;4
78;12;41;4;4
79;12;41;4;4
80;12;41;4;4
81;12;41;4;4
82;12;41;4;4
83;12;42;5;4
84;12;42;5;4
85;12;42;5;4
86;12;43;6;4
87;12;45;6;4
88;12;44;6;4
89;12;44;6;4
90;12;43;6;4
91;12;43;6;4
92;12;43;7;4
93;12;45;7;4
94;12;45;7;4
95;12;45;7;4
96;12;47;9;4
97;12;49;9;4
98;12;50;9;4
99;12;50;9;4
100;12;50;9;4
101;12;50;9;4
102;12;51;9;4
103;12;52;9;5
104;12;55;9;4
105;12;57;10;4
106;12;57;10;4
107;12;58;9;4
108;12;58;9;5
109;12;57;9;4
110;12;58;8;4
111;12;57;7;5
112;12;58;6;5
113;12;57;6;4
114;12;58;5;4
115;12;58;5;4
116;12;58;5;4
117;12;58;5;4
118;12;59;5;4
119;12;61;5;4
120;12;61;5;4
121;12;61;5;4
122;12;61;5;4
123;12;61;5;4
124;12;61;6;4
125;12;62;6;4
126;12;62;7;4
127;12;61;7;5
128;12;62;7;4
129;12;61;7;4
130;12;62;7;5
131;12;62;7;4
132;12;63;7;4
133;12;65;7;4
134;12;66;7;4
135;12;66;8;4
136;12;65;8;5
137;12;63;8;5
138;12;61;8;4
139;12;61;9;4
140;12;61;10;4
141;12;62;10;4
142;12;62;11;4
143;12;61;11;5
144;12;60;12;4
145;12;62;12;4
146;12;64;13;4
147;12;64;14;4
148;12;65;14;4
149;12;65;14;4
150;12;66;15;4
151;12;66;14;4
152;12;66;14;4
153;12;67;14;4
154;12;67;15;4
155;12;67;15;4
156;12;66;16;5
157;12;66;16;4
158;12;65;16;4
159;12;65;16;4
160;12;65;16;4
161;12;65;16;5
162;12;64;16;4
163;12;63;16;4
164;12;63;15;5
165;12;63;15;4
166;12;63;15;4
167;12;63;17;4
168;12;63;18;4
169;12;64;17;4
170;12;64;16;4
171;12;65;16;4
172;12;65;17;4
173;12;65;16;4
174;12;66;17;4
175;12;66;17;4
176;12;66;17;4
177;12;65;17;5
178;12;64;19;4
179;12;65;20;4
180;12;67;20;4
181;12;69;20;4
182;12;71;20;4
