Timestep;Food;Prey;Prey2;Predators
0;33;14;15;3
1;33;13;17;3
2;33;14;18;3
3;33;14;20;3
4;33;14;19;3
5;33;14;19;3
6;33;14;19;3
7;33;15;19;3
8;33;16;19;3
9;33;17;18;3
10;33;19;18;3
11;33;19;18;3
12;33;19;19;3
13;33;21;21;3
14;33;22;23;3
15;33;23;23;3
16;33;24;24;3
17;33;25;24;3
18;33;26;25;3
19;33;27;26;3
20;33;29;27;3
21;34;29;29;3
22;34;30;29;3
23;34;30;28;3
24;34;33;28;3
25;34;33;28;3
26;34;36;28;3
27;34;37;30;3
28;34;39;31;3
29;34;40;31;3
30;34;41;33;3
31;34;42;37;3
32;34;43;39;3
33;34;45;39;3
34;34;45;43;3
35;34;46;44;3
36;34;47;45;3
37;34;52;47;3
38;34;54;52;3
39;34;57;52;3
40;34;63;53;3
41;34;65;54;3
42;34;65;55;3
43;34;69;55;3
44;34;70;55;3
45;34;73;56;3
46;34;74;57;3
47;34;75;57;3
48;34;76;59;4
49;34;78;57;4
50;34;80;56;4
51;34;80;58;4
52;35;81;60;4
53;35;87;62;4
54;36;88;65;4
55;36;90;65;4
56;36;92;64;4
57;36;96;64;5
58;36;96;67;5
59;36;102;71;5
60;36;108;71;5
61;36;117;70;5
62;36;122;73;5
63;36;128;76;5
64;36;135;79;5
65;36;145;82;5
66;36;155;82;5
67;36;166;83;5
68;36;174;85;5
69;36;180;86;6
70;36;186;87;6
71;36;197;87;7
72;36;203;88;7
73;36;215;87;7
74;36;224;88;7
75;36;232;88;7
76;36;238;86;8
77;38;247;88;8
78;38;261;89;8
79;38;271;90;9
80;38;277;92;9
81;38;289;92;9
82;39;300;94;9
83;39;311;93;10
84;39;323;92;10
85;39;333;93;10
86;40;344;94;10
87;40;356;92;13
88;40;363;93;14
89;40;366;94;14
90;40;377;92;14
91;40;385;90;16
92;40;393;89;16
93;41;397;87;17
94;41;398;88;17
95;41;399;86;19
96;41;402;85;20
97;41;410;81;20
98;41;414;81;20
99;41;415;80;22
100;41;417;79;27
101;41;408;76;28
102;41;403;74;29
103;42;398;70;30
104;42;396;67;33
105;42;382;64;33
106;42;368;62;33
107;42;358;58;35
108;42;349;53;38
109;43;334;51;40
110;44;316;49;41
111;44;302;45;43
112;44;286;44;46
113;44;269;40;47
114;44;250;38;49
115;44;229;38;53
116;44;209;36;58
117;45;189;34;60
118;45;173;30;61
119;46;165;28;63
120;46;150;27;63
121;46;139;26;63
122;46;130;23;63
123;46;124;21;63
124;46;112;20;63
125;46;104;17;65
126;46;98;15;65
127;46;90;14;66
128;46;84;13;67
129;46;77;11;68
130;46;70;7;69
131;46;62;5;71
132;46;57;4;71
133;46;50;3;72
134;46;44;3;73
135;46;42;2;73
136;46;35;2;75
137;46;28;2;76
138;47;24;2;76
139;48;21;2;78
140;48;19;2;78
141;48;17;1;78
142;48;13;0;78
143;48;10;0;78
144;48;9;0;79
145;48;7;0;80
146;49;6;0;80
147;49;6;0;80
148;49;5;0;80
149;49;4;0;80
150;49;3;0;80
151;49;1;0;80
152;49;1;0;80
153;49;1;0;80
154;50;1;0;80
155;50;1;0;80
156;50;1;0;80
157;50;0;0;80
158;50;0;0;80
159;51;0;0;80
160;52;0;0;80
161;53;0;0;80
162;54;0;0;80
163;54;0;0;80
164;54;0;0;80
165;54;0;0;80
166;54;0;0;80
167;55;0;0;80
168;55;0;0;80
169;55;0;0;80
170;55;0;0;80
171;55;0;0;80
172;55;0;0;80
173;55;0;0;80
174;55;0;0;80
175;55;0;0;80
176;55;0;0;80
177;56;0;0;80
178;58;0;0;80
179;59;0;0;80
180;59;0;0;80
181;59;0;0;80
182;60;0;0;80
183;60;0;0;80
184;60;0;0;80
185;60;0;0;80
186;60;0;0;80
187;62;0;0;80
188;63;0;0;80
189;63;0;0;80
190;63;0;0;80
191;63;0;0;80
192;63;0;0;80
193;63;0;0;80
194;63;0;0;80
195;64;0;0;80
196;64;0;0;80
197;64;0;0;80
198;64;0;0;80
199;65;0;0;80
200;65;0;0;80
201;65;0;0;80
202;65;0;0;80
203;65;0;0;80
204;65;0;0;80
205;65;0;0;80
206;65;0;0;80
207;65;0;0;80
208;65;0;0;80
209;65;0;0;80
210;66;0;0;80
211;66;0;0;80
212;66;0;0;80
213;66;0;0;80
214;67;0;0;80
215;68;0;0;80
216;69;0;0;80
217;69;0;0;80
218;69;0;0;80
219;69;0;0;80
220;69;0;0;80
221;69;0;0;80
222;69;0;0;80
223;70;0;0;80
224;70;0;0;80
225;70;0;0;80
226;70;0;0;80
227;70;0;0;80
228;70;0;0;80
229;70;0;0;80
230;71;0;0;80
231;71;0;0;80
232;71;0;0;80
233;72;0;0;80
234;72;0;0;80
235;73;0;0;80
236;73;0;0;80
237;73;0;0;80
238;73;0;0;80
239;73;0;0;80
240;73;0;0;80
241;73;0;0;80
242;74;0;0;80
243;75;0;0;79
244;75;0;0;79
245;76;0;0;79
246;76;0;0;79
247;76;0;0;79
248;76;0;0;79
249;77;0;0;79
250;77;0;0;79
251;77;0;0;79
252;77;0;0;77
253;77;0;0;77
254;77;0;0;76
255;77;0;0;75
256;77;0;0;74
257;77;0;0;73
258;77;0;0;70
259;77;0;0;70
260;79;0;0;69
261;79;0;0;68
262;81;0;0;68
263;82;0;0;67
264;82;0;0;66
265;82;0;0;65
266;82;0;0;63
267;82;0;0;63
268;82;0;0;63
269;82;0;0;63
