Timestep;Food;Prey;Prey2;Predators
0;46;19;16;3
1;46;20;16;3
2;46;20;18;3
3;46;20;20;3
4;46;23;21;3
5;47;25;21;3
6;47;27;22;3
7;47;28;23;3
8;48;29;25;3
9;48;31;24;3
10;49;32;25;3
11;50;33;26;3
12;50;36;30;3
13;50;40;32;3
14;50;46;32;3
15;51;46;32;3
16;52;48;32;3
17;52;50;34;3
18;55;54;37;3
19;55;58;37;3
20;56;59;38;3
21;56;60;39;3
22;56;62;40;3
23;56;63;40;3
24;56;65;40;3
25;56;71;41;3
26;56;74;42;3
27;56;77;47;3
28;57;80;50;3
29;57;81;55;3
30;57;92;57;3
31;57;100;57;3
32;57;106;59;3
33;57;107;61;3
34;59;113;65;4
35;60;120;67;4
36;61;136;68;4
37;62;148;71;4
38;63;164;71;4
39;63;183;73;4
40;63;203;80;4
41;63;230;82;4
42;63;253;84;5
43;65;277;84;6
44;65;303;84;6
45;66;327;86;7
46;67;359;87;7
47;67;386;88;7
48;67;408;90;7
49;67;435;89;7
50;67;464;91;7
51;67;488;91;8
52;67;512;91;9
53;67;543;94;9
54;67;569;95;9
55;68;595;94;9
56;70;633;93;9
57;70;663;93;10
58;70;691;93;10
59;70;723;94;13
60;72;751;94;14
61;72;780;94;14
62;73;805;94;15
63;73;829;96;16
64;74;854;93;16
65;75;884;93;17
66;76;910;93;18
67;76;936;92;23
68;76;947;91;24
69;76;967;91;24
70;77;989;91;26
71;77;1009;89;27
72;77;1030;88;30
73;77;1039;86;32
74;77;1052;83;32
75;77;1062;82;38
76;79;1063;82;42
77;79;1065;80;42
78;79;1064;79;45
79;79;1062;77;47
80;79;1049;77;55
81;79;1023;76;61
82;79;1011;73;63
83;79;985;69;72
84;80;955;68;77
85;80;924;69;80
86;80;889;62;85
87;81;856;60;91
88;81;812;54;103
89;81;764;49;112
90;81;715;42;116
91;81;645;40;126
92;81;581;33;134
93;82;517;26;141
94;82;438;21;149
95;82;363;15;158
96;82;292;10;168
97;82;232;7;174
98;82;182;4;178
99;83;141;4;183
100;83;112;3;186
101;83;88;2;188
102;83;73;2;191
103;84;60;1;193
104;84;51;2;193
105;85;44;1;193
106;85;38;0;193
107;86;34;0;193
108;86;29;0;194
109;86;26;0;194
110;87;23;0;196
111;87;20;0;196
112;90;16;0;196
113;90;12;0;196
114;90;10;0;196
115;90;7;0;197
116;90;3;0;197
117;90;1;0;197
118;90;0;0;197
119;91;0;0;197
120;91;0;0;197
121;92;0;0;197
122;92;0;0;197
123;92;0;0;197
124;92;0;0;197
125;92;0;0;197
126;94;0;0;197
127;94;0;0;197
