Timestep;Food;Prey;Prey2;Predators
0;32;18;13;3
1;32;21;17;3
2;32;21;17;3
3;33;23;18;3
4;33;23;19;3
5;33;23;21;3
6;33;24;21;3
7;34;24;22;3
8;35;24;24;3
9;35;24;25;3
10;35;24;25;3
11;36;25;27;3
12;36;26;29;3
13;36;28;30;3
14;36;29;29;3
15;36;28;29;3
16;36;28;29;3
17;36;28;31;3
18;37;29;32;3
19;37;31;33;3
20;37;31;36;3
21;37;33;37;3
22;37;34;37;3
23;37;35;37;3
24;37;38;38;3
25;37;40;39;3
26;38;42;40;3
27;38;45;43;3
28;38;48;43;3
29;38;52;42;3
30;38;53;43;3
31;38;55;43;3
32;39;56;43;3
33;39;60;42;4
34;39;62;42;4
35;39;61;42;4
36;39;62;42;4
37;39;63;44;4
38;39;64;45;4
39;40;71;45;4
40;41;77;46;4
41;41;79;47;4
42;43;85;52;4
43;43;88;55;4
44;43;96;60;4
45;43;103;64;4
46;43;115;65;4
47;43;119;64;5
48;43;123;65;5
49;43;134;66;5
50;43;137;70;5
51;44;147;71;5
52;45;154;74;5
53;45;159;77;5
54;46;175;78;5
55;47;191;79;6
56;47;204;80;6
57;47;222;83;6
58;48;234;82;6
59;48;250;86;7
60;48;270;86;8
61;48;285;88;8
62;48;302;86;9
63;49;312;86;9
64;50;327;88;9
65;51;341;88;9
66;51;359;87;9
67;51;371;87;9
68;51;386;88;10
69;52;400;88;10
70;52;410;86;12
71;52;422;85;14
72;52;436;83;14
73;52;445;82;14
74;52;457;82;14
75;52;466;81;14
76;52;474;80;15
77;52;481;81;16
78;52;496;80;17
79;53;505;79;20
80;53;512;77;21
81;53;523;75;22
82;53;532;74;23
83;53;540;73;23
84;53;549;73;24
85;53;556;70;26
86;53;560;69;30
87;53;561;68;33
88;53;557;66;33
89;53;557;64;33
90;53;558;62;35
91;53;550;61;36
92;53;542;60;39
93;54;529;58;44
94;54;515;57;50
95;54;499;56;51
96;54;481;50;53
97;54;461;44;53
98;54;441;38;58
99;54;415;35;61
100;55;393;33;65
101;55;363;30;70
102;55;334;24;76
103;55;300;24;78
104;55;272;22;82
105;56;248;20;83
106;57;219;18;85
107;57;191;14;89
108;59;163;13;94
109;59;142;9;95
110;59;121;6;98
111;60;104;4;101
112;62;85;2;103
113;62;71;2;105
114;62;57;2;107
115;62;48;1;109
116;62;41;1;109
117;62;32;1;110
118;62;27;1;110
119;62;19;0;111
120;62;14;0;111
