Timestep;Food;Prey;Prey2;Predators
0;30;13;11;4
1;31;14;12;4
2;31;14;13;4
3;31;14;12;4
4;31;15;11;4
5;32;15;11;4
6;32;15;12;4
7;32;16;12;4
8;32;16;12;4
9;32;16;14;4
10;32;17;15;4
11;32;18;15;4
12;32;18;15;4
13;32;19;16;4
14;32;18;16;4
15;32;18;17;4
16;32;19;20;4
17;32;20;23;4
18;32;21;23;4
19;32;20;24;4
20;32;21;24;4
21;32;21;24;4
22;32;20;24;4
23;32;21;24;4
24;32;21;24;4
25;33;20;24;4
26;33;21;24;4
27;33;21;24;4
28;33;24;26;4
29;33;24;28;4
30;34;23;28;4
31;34;23;28;4
32;34;23;28;4
33;34;24;27;4
34;34;24;26;4
35;35;27;27;4
36;35;29;28;4
37;35;32;28;4
38;35;38;28;4
39;35;40;29;4
40;35;40;29;4
41;35;40;29;4
42;35;39;31;4
43;35;39;31;4
44;36;42;32;4
45;36;42;33;4
46;36;43;32;4
47;38;45;31;5
48;38;47;30;6
49;38;48;29;6
50;38;50;30;6
51;38;51;30;6
52;38;51;31;6
53;39;52;30;6
54;39;53;31;6
55;39;56;30;7
56;39;56;30;7
57;39;59;30;7
58;39;59;31;7
59;39;60;31;8
60;39;60;31;8
61;40;61;31;8
62;40;61;31;8
63;40;60;32;9
64;42;62;32;9
65;42;67;32;9
66;43;67;32;9
67;44;66;33;9
68;44;66;31;9
69;44;69;32;9
70;45;70;34;9
71;45;74;33;9
72;45;73;33;9
73;45;75;34;9
74;46;76;34;10
75;46;75;36;10
76;46;74;34;10
77;46;78;32;11
78;46;74;34;11
79;46;73;32;11
80;46;72;31;11
81;46;71;30;12
82;47;70;29;12
83;47;70;27;12
84;47;70;30;12
85;47;68;30;13
86;47;69;33;13
87;47;70;34;13
88;47;73;34;13
89;47;76;34;13
90;47;81;34;13
91;48;83;35;14
92;48;87;34;14
93;48;88;33;15
94;48;88;31;15
95;48;84;31;16
96;48;82;31;17
97;48;81;31;18
98;48;85;30;19
99;49;87;30;19
100;49;86;28;19
101;49;86;28;20
102;49;88;28;20
103;49;84;26;20
104;49;85;27;20
105;49;84;26;21
106;49;84;26;21
107;49;83;24;22
108;49;79;26;22
109;49;81;25;22
110;49;78;26;24
111;49;75;28;24
112;49;76;28;24
113;49;72;27;26
114;50;70;26;26
115;50;67;25;26
116;50;64;24;26
117;51;63;25;26
118;51;59;23;26
119;51;59;23;26
120;51;52;22;28
121;52;52;21;28
122;52;52;18;28
123;54;53;17;28
124;54;56;17;29
125;54;53;16;29
126;54;52;16;29
127;54;49;15;30
128;54;47;13;31
129;54;46;12;32
130;54;42;12;33
131;54;41;9;33
132;56;37;8;35
133;56;36;8;35
134;56;35;8;35
135;56;35;8;36
136;56;32;6;37
137;56;31;6;37
138;56;29;6;37
139;56;28;6;37
140;56;28;6;37
141;57;28;6;37
142;57;27;6;37
143;57;26;5;37
144;57;24;4;38
145;57;23;3;38
146;58;23;3;38
147;58;20;3;38
148;58;17;3;38
149;59;16;2;39
150;59;15;2;39
151;59;15;2;39
152;59;14;2;40
153;60;13;2;41
154;60;12;2;41
155;61;12;2;41
156;61;12;2;41
157;61;12;2;41
158;61;12;2;41
159;61;10;2;41
160;61;10;2;41
161;61;10;2;41
162;61;10;2;41
163;61;9;2;41
164;61;9;2;41
165;62;9;2;41
166;62;8;2;41
167;62;8;1;41
168;63;8;1;41
169;63;8;1;41
170;63;7;1;41
171;63;7;1;41
172;64;7;0;41
173;64;6;0;41
174;64;5;0;42
175;64;3;0;42
176;64;2;0;42
177;65;1;0;42
178;65;0;0;42
179;66;0;0;42
180;66;0;0;42
181;66;0;0;42
182;67;0;0;42
183;67;0;0;42
184;67;0;0;42
185;67;0;0;42
186;67;0;0;42
187;67;0;0;42
188;67;0;0;42
189;67;0;0;42
190;67;0;0;42
191;68;0;0;42
192;68;0;0;42
193;68;0;0;42
194;68;0;0;42
195;68;0;0;42
196;68;0;0;42
197;68;0;0;42
198;69;0;0;42
199;69;0;0;42
200;69;0;0;42
201;70;0;0;42
202;70;0;0;42
203;71;0;0;42
204;71;0;0;42
205;71;0;0;42
206;71;0;0;42
207;72;0;0;42
208;72;0;0;42
209;72;0;0;42
210;72;0;0;42
211;72;0;0;42
212;72;0;0;42
213;72;0;0;40
214;72;0;0;39
215;73;0;0;39
216;73;0;0;38
217;73;0;0;38
218;73;0;0;38
219;74;0;0;38
220;76;0;0;38
221;76;0;0;38
222;76;0;0;37
223;77;0;0;36
224;78;0;0;36
225;78;0;0;36
226;78;0;0;34
227;78;0;0;34
228;78;0;0;33
229;80;0;0;33
230;80;0;0;33
231;80;0;0;33
232;80;0;0;31
233;80;0;0;31
234;80;0;0;31
235;80;0;0;31
236;81;0;0;31
237;81;0;0;31
238;81;0;0;30
239;81;0;0;30
240;81;0;0;29
241;81;0;0;29
242;81;0;0;29
243;81;0;0;29
244;81;0;0;29
245;81;0;0;28
246;82;0;0;28
247;82;0;0;28
248;82;0;0;27
249;83;0;0;26
250;83;0;0;25
251;84;0;0;25
252;84;0;0;25
253;84;0;0;25
254;84;0;0;25
255;86;0;0;25
256;87;0;0;24
257;88;0;0;24
258;89;0;0;24
259;89;0;0;24
260;89;0;0;24
261;91;0;0;23
262;91;0;0;23
263;91;0;0;23
264;91;0;0;22
265;91;0;0;22
266;91;0;0;22
267;91;0;0;22
268;92;0;0;22
269;92;0;0;21
270;92;0;0;21
271;92;0;0;20
272;92;0;0;20
273;93;0;0;20
274;93;0;0;20
275;94;0;0;20
276;94;0;0;20
277;94;0;0;20
278;94;0;0;19
279;95;0;0;18
280;95;0;0;18
281;95;0;0;18
282;95;0;0;18
283;96;0;0;18
284;96;0;0;18
285;96;0;0;18
286;97;0;0;18
287;97;0;0;17
288;97;0;0;17
289;97;0;0;17
290;98;0;0;17
291;98;0;0;17
292;98;0;0;16
293;100;0;0;16
294;100;0;0;16
295;100;0;0;16
296;100;0;0;16
297;100;0;0;15
298;100;0;0;15
299;100;0;0;15
300;100;0;0;15
301;100;0;0;15
302;100;0;0;15
303;100;0;0;15
304;100;0;0;15
305;100;0;0;15
306;100;0;0;15
307;100;0;0;15
308;100;0;0;15
309;100;0;0;15
310;100;0;0;15
311;100;0;0;14
312;100;0;0;13
313;100;0;0;13
314;100;0;0;12
315;100;0;0;12
316;100;0;0;12
317;100;0;0;12
318;100;0;0;12
319;100;0;0;12
320;100;0;0;12
321;100;0;0;12
322;100;0;0;12
323;100;0;0;12
324;100;0;0;12
325;100;0;0;12
326;100;0;0;12
327;100;0;0;12
328;100;0;0;12
329;100;0;0;12
330;100;0;0;12
331;100;0;0;12
332;100;0;0;12
333;100;0;0;12
334;100;0;0;12
335;100;0;0;12
336;100;0;0;12
337;100;0;0;12
338;100;0;0;12
339;100;0;0;12
340;100;0;0;12
341;100;0;0;12
342;100;0;0;12
343;100;0;0;12
344;100;0;0;12
345;100;0;0;12
346;100;0;0;10
347;100;0;0;10
348;100;0;0;10
349;100;0;0;9
350;100;0;0;9
351;100;0;0;9
352;100;0;0;9
353;100;0;0;9
354;100;0;0;9
355;100;0;0;9
356;100;0;0;9
357;100;0;0;9
358;100;0;0;8
359;100;0;0;7
360;100;0;0;7
361;100;0;0;7
362;100;0;0;7
363;100;0;0;7
364;100;0;0;7
365;100;0;0;7
366;100;0;0;7
367;100;0;0;7
368;100;0;0;7
369;100;0;0;6
370;100;0;0;6
371;100;0;0;6
372;100;0;0;6
373;100;0;0;6
374;100;0;0;6
375;100;0;0;5
376;100;0;0;5
377;100;0;0;5
378;100;0;0;5
379;100;0;0;5
380;100;0;0;5
381;100;0;0;4
382;100;0;0;4
383;100;0;0;4
384;100;0;0;4
385;100;0;0;4
386;100;0;0;4
387;100;0;0;4
388;100;0;0;4
389;100;0;0;3
390;100;0;0;3
391;100;0;0;3
392;100;0;0;3
393;100;0;0;3
394;100;0;0;3
395;100;0;0;3
396;100;0;0;3
397;100;0;0;3
398;100;0;0;3
399;100;0;0;2
400;100;0;0;2
401;100;0;0;2
402;100;0;0;2
403;100;0;0;2
404;100;0;0;2
405;100;0;0;2
406;100;0;0;2
407;100;0;0;2
408;100;0;0;2
409;100;0;0;2
410;100;0;0;1
411;100;0;0;1
412;100;0;0;1
413;100;0;0;1
414;100;0;0;0
415;100;0;0;0
416;100;0;0;0
417;100;0;0;0
