Timestep;Food;Prey;Prey2;Predators
0;12;6;4;2
1;12;6;4;2
2;12;6;4;2
3;12;6;4;2
4;12;6;4;2
5;13;6;4;2
6;13;6;4;2
7;13;6;4;2
8;13;6;4;2
9;13;6;4;2
10;13;6;4;2
11;13;6;4;2
12;13;6;4;2
13;13;6;4;2
14;13;6;4;2
15;13;6;4;2
16;13;6;4;2
17;13;6;4;2
18;14;6;4;2
19;14;6;4;2
20;14;6;4;2
21;14;6;5;2
22;14;6;7;2
23;14;6;7;2
24;14;6;8;2
25;14;7;9;2
26;14;7;9;2
27;14;7;9;2
28;14;7;9;2
29;14;7;10;2
30;14;7;11;2
31;14;7;13;2
32;15;7;13;2
33;15;8;14;2
34;15;8;14;2
35;15;8;15;2
36;15;8;15;2
37;15;8;16;2
38;15;8;18;2
39;15;8;18;2
40;15;8;18;2
41;15;9;18;2
42;15;9;19;2
43;15;9;19;2
44;15;9;19;2
45;15;9;19;2
46;15;9;22;2
47;15;10;22;2
48;15;10;22;2
49;15;10;23;2
50;15;10;24;2
51;15;10;24;2
52;15;10;24;2
53;15;10;25;2
54;15;10;26;2
55;15;10;26;2
56;15;10;27;2
57;15;10;27;2
58;16;10;28;2
59;16;10;28;2
60;16;10;30;2
61;16;10;31;2
62;16;10;32;2
63;16;10;34;2
64;16;10;35;2
65;16;10;35;2
66;16;10;35;2
67;16;10;36;2
68;16;11;36;2
69;16;12;36;2
70;16;12;37;2
71;16;12;38;2
72;16;12;38;2
73;16;12;38;2
74;16;12;40;2
75;16;12;42;2
76;16;12;42;2
77;16;12;42;2
78;16;12;44;2
79;17;12;45;2
80;17;12;44;2
81;17;13;45;2
82;17;13;45;2
83;17;13;46;2
84;17;13;48;2
85;17;13;48;2
86;17;13;50;2
87;17;13;51;2
88;17;13;51;2
89;17;13;52;2
90;17;13;53;2
91;17;13;54;2
92;17;13;57;2
93;17;13;58;2
94;17;13;60;2
95;17;13;60;2
96;17;13;61;2
97;17;13;62;2
98;17;13;65;2
99;17;14;68;1
100;17;13;69;1
101;17;13;70;1
102;17;13;71;1
103;17;13;71;1
104;17;13;74;1
105;17;13;74;1
106;17;13;75;1
107;17;13;75;1
108;17;13;78;1
109;17;13;80;1
110;17;13;83;1
111;17;13;83;1
112;17;13;84;1
113;17;13;87;1
114;17;13;88;1
115;17;13;92;1
116;17;13;93;1
117;17;13;95;1
118;18;13;95;1
119;18;13;97;1
120;18;13;101;1
121;18;13;103;1
122;18;13;105;1
123;18;13;106;1
124;18;13;108;1
125;18;13;109;1
126;19;13;110;1
127;19;14;111;1
128;19;14;115;1
129;19;14;116;1
130;19;14;120;1
131;19;15;126;1
132;19;15;129;1
133;19;15;131;1
134;19;15;135;1
135;19;15;138;1
136;19;15;138;1
137;19;15;138;1
138;19;15;142;1
139;19;15;145;1
140;19;15;148;1
141;19;15;153;1
142;19;15;154;1
143;19;16;158;1
144;19;17;161;1
145;20;19;164;1
146;20;19;170;1
147;20;22;172;1
148;20;22;176;1
149;20;22;180;1
150;20;23;184;2
151;20;22;188;2
152;20;22;197;2
153;20;24;203;2
154;20;25;209;2
155;20;26;212;2
156;20;28;215;2
157;20;28;218;2
158;20;28;222;3
159;20;28;226;3
160;20;28;228;3
161;20;28;232;3
162;20;28;238;3
163;20;29;243;3
164;20;32;245;3
165;20;33;250;4
166;20;36;251;5
167;20;37;256;5
168;20;37;259;5
169;20;38;262;5
170;20;38;268;5
171;20;39;278;5
172;20;42;282;5
173;20;45;289;5
174;20;48;293;5
175;20;48;298;5
176;20;47;303;5
177;20;48;306;6
178;20;50;310;6
179;21;51;317;6
180;21;52;319;6
181;21;53;326;6
182;21;52;331;6
183;21;55;332;6
184;21;57;333;8
185;21;60;331;9
186;21;59;329;9
187;21;62;327;10
188;21;63;330;10
189;21;63;332;10
190;21;62;332;11
191;21;65;332;12
192;21;64;336;12
193;21;63;341;12
194;21;64;340;13
195;21;63;342;14
196;21;63;343;15
197;21;65;340;15
198;21;64;337;15
199;22;65;341;15
200;22;65;344;15
201;22;66;345;15
202;22;68;341;16
203;22;71;335;18
204;22;71;331;19
205;22;71;326;19
206;22;74;324;22
207;22;73;319;22
208;22;73;316;23
209;22;72;314;24
210;22;72;311;24
211;22;76;308;25
212;22;78;303;25
213;22;78;306;25
214;22;80;307;26
215;22;79;309;27
216;22;82;308;30
217;22;79;305;31
218;22;78;299;33
219;22;76;296;34
220;22;76;285;36
221;22;76;277;36
222;22;77;268;36
223;22;76;261;38
224;22;74;254;40
225;22;75;245;40
226;22;74;244;41
227;22;73;237;41
228;22;73;227;41
229;22;70;220;44
230;22;66;205;47
231;22;64;195;48
232;22;65;181;48
233;23;61;172;51
234;23;57;161;51
235;23;54;150;52
236;23;54;136;55
237;23;48;125;61
238;23;44;117;63
239;23;41;109;63
240;23;38;103;63
241;23;35;97;65
242;23;30;90;65
243;23;28;83;66
244;23;28;78;67
245;23;26;70;67
246;23;24;65;68
247;23;23;58;69
248;23;21;51;72
249;23;22;44;72
250;23;21;36;75
251;23;20;31;76
252;23;18;26;76
253;23;16;25;77
254;23;15;23;77
255;23;14;18;77
256;23;13;15;77
257;23;12;13;77
258;23;9;11;77
259;23;8;8;77
260;23;8;5;77
261;23;8;3;77
262;23;8;3;77
263;23;8;3;77
264;23;6;3;77
265;23;6;2;77
266;23;5;1;77
267;23;4;0;77
268;23;4;0;77
269;23;4;0;77
270;23;4;0;77
271;23;4;0;77
272;23;3;0;77
273;23;3;0;77
274;23;3;0;77
275;23;3;0;77
276;23;3;0;77
277;23;1;0;78
278;23;1;0;78
279;23;1;0;78
280;23;1;0;78
281;23;0;0;78
282;23;0;0;78
283;23;0;0;78
284;23;0;0;78
285;24;0;0;78
286;24;0;0;78
287;24;0;0;78
288;24;0;0;78
289;24;0;0;78
290;24;0;0;78
291;24;0;0;78
292;24;0;0;78
293;24;0;0;78
294;24;0;0;78
295;24;0;0;78
296;24;0;0;78
297;24;0;0;78
298;24;0;0;78
299;24;0;0;78
300;24;0;0;78
301;24;0;0;78
302;24;0;0;78
303;24;0;0;78
304;24;0;0;78
305;24;0;0;78
306;24;0;0;78
307;24;0;0;78
308;24;0;0;78
309;24;0;0;78
310;24;0;0;78
311;24;0;0;78
312;24;0;0;78
313;24;0;0;78
314;24;0;0;78
315;24;0;0;78
316;25;0;0;78
317;25;0;0;78
318;25;0;0;78
319;25;0;0;78
320;25;0;0;78
321;25;0;0;78
322;25;0;0;78
323;25;0;0;78
324;25;0;0;78
325;25;0;0;78
326;25;0;0;78
327;25;0;0;78
328;25;0;0;78
329;25;0;0;78
330;26;0;0;77
331;26;0;0;77
332;26;0;0;77
333;26;0;0;77
334;26;0;0;77
335;26;0;0;77
336;26;0;0;76
337;26;0;0;75
338;27;0;0;75
339;28;0;0;75
340;28;0;0;75
341;28;0;0;75
342;28;0;0;75
343;28;0;0;73
344;28;0;0;73
345;28;0;0;73
346;29;0;0;72
347;29;0;0;71
348;29;0;0;69
349;29;0;0;69
350;29;0;0;67
351;30;0;0;66
352;30;0;0;66
353;30;0;0;66
354;30;0;0;66
355;30;0;0;66
356;30;0;0;66
357;30;0;0;65
358;30;0;0;64
359;30;0;0;64
360;30;0;0;64
361;30;0;0;64
362;30;0;0;64
363;30;0;0;64
364;30;0;0;63
365;30;0;0;63
366;30;0;0;63
367;30;0;0;63
368;30;0;0;63
369;30;0;0;63
370;30;0;0;63
371;31;0;0;63
372;31;0;0;63
373;31;0;0;63
374;31;0;0;63
375;31;0;0;63
376;31;0;0;63
377;31;0;0;62
378;31;0;0;62
379;31;0;0;61
380;31;0;0;61
381;31;0;0;61
382;31;0;0;61
383;31;0;0;61
384;31;0;0;60
385;31;0;0;60
386;31;0;0;58
387;31;0;0;58
388;31;0;0;58
389;31;0;0;58
390;31;0;0;58
391;31;0;0;58
392;31;0;0;58
393;31;0;0;58
394;31;0;0;58
395;31;0;0;57
396;31;0;0;55
397;31;0;0;55
398;31;0;0;55
399;31;0;0;55
400;31;0;0;55
401;31;0;0;54
402;31;0;0;54
403;31;0;0;54
404;32;0;0;54
405;32;0;0;54
406;32;0;0;53
407;32;0;0;53
408;32;0;0;53
409;32;0;0;53
410;32;0;0;53
411;32;0;0;52
412;32;0;0;52
413;32;0;0;50
414;32;0;0;50
415;32;0;0;50
416;32;0;0;50
417;32;0;0;50
418;32;0;0;50
419;32;0;0;50
420;32;0;0;49
421;32;0;0;49
422;32;0;0;49
423;32;0;0;49
424;32;0;0;49
425;32;0;0;49
426;32;0;0;49
427;32;0;0;49
428;32;0;0;49
429;32;0;0;49
430;32;0;0;49
431;32;0;0;49
432;32;0;0;49
433;32;0;0;49
434;32;0;0;49
435;32;0;0;49
436;32;0;0;49
437;32;0;0;49
438;32;0;0;49
439;32;0;0;49
440;32;0;0;49
441;32;0;0;49
442;32;0;0;49
443;33;0;0;49
444;33;0;0;49
445;33;0;0;49
446;33;0;0;49
447;33;0;0;49
448;33;0;0;49
449;33;0;0;47
450;33;0;0;47
451;33;0;0;47
452;33;0;0;47
453;33;0;0;47
454;33;0;0;47
455;33;0;0;47
456;33;0;0;45
457;33;0;0;44
458;33;0;0;44
459;33;0;0;44
460;33;0;0;44
461;33;0;0;43
462;33;0;0;43
463;33;0;0;43
464;33;0;0;43
465;33;0;0;43
466;33;0;0;42
467;33;0;0;42
468;33;0;0;42
469;33;0;0;41
470;33;0;0;39
471;33;0;0;39
472;33;0;0;39
473;33;0;0;39
474;33;0;0;39
475;33;0;0;38
476;33;0;0;38
477;33;0;0;38
478;33;0;0;38
479;33;0;0;38
480;33;0;0;38
481;33;0;0;38
482;33;0;0;38
483;33;0;0;38
484;33;0;0;38
485;33;0;0;38
486;33;0;0;38
487;33;0;0;38
488;34;0;0;38
489;34;0;0;38
490;34;0;0;38
491;34;0;0;38
492;34;0;0;38
493;34;0;0;38
494;34;0;0;38
495;34;0;0;38
496;34;0;0;38
497;34;0;0;38
498;34;0;0;38
499;34;0;0;38
500;34;0;0;38
501;34;0;0;38
502;34;0;0;38
503;34;0;0;37
