Timestep;Food;Prey;Prey2;Predators
0;45;17;15;3
1;45;20;18;3
2;45;20;18;3
3;45;21;18;3
4;45;20;18;3
5;46;20;19;3
6;46;21;21;3
7;46;23;25;3
8;46;23;28;3
9;46;25;29;3
10;46;26;30;3
11;46;27;31;3
12;47;29;31;3
13;47;34;31;3
14;47;37;31;3
15;47;37;31;3
16;47;39;32;3
17;48;41;34;3
18;48;44;35;3
19;48;47;35;3
20;50;50;35;3
21;50;51;35;3
22;50;54;38;3
23;51;61;39;3
24;51;66;39;3
25;51;70;41;3
26;51;74;41;3
27;51;76;42;3
28;51;77;45;3
29;51;83;46;3
30;51;89;47;3
31;53;92;48;3
32;53;95;48;3
33;53;97;51;3
34;54;100;55;3
35;55;105;56;3
36;55;111;56;3
37;56;113;58;3
38;56;119;59;3
39;56;122;62;3
40;56;126;62;3
41;57;132;62;3
42;57;139;63;3
43;58;145;64;3
44;59;153;65;3
45;59;160;67;3
46;59;167;66;3
47;59;172;68;3
48;60;179;69;3
49;61;193;71;3
50;61;210;71;3
51;61;220;70;3
52;61;234;70;4
53;62;243;72;5
54;63;256;74;5
55;63;267;77;5
56;65;288;77;5
57;66;306;77;5
58;66;318;77;5
59;66;334;78;5
60;66;351;80;5
61;66;367;81;5
62;66;390;81;6
63;66;417;81;6
64;67;435;82;7
65;67;460;81;7
66;67;486;82;8
67;67;514;82;9
68;67;537;82;9
69;67;563;81;9
70;67;587;81;9
71;68;607;79;9
72;69;627;79;10
73;69;644;79;10
74;69;668;78;10
75;70;682;76;10
76;70;705;76;10
77;70;722;77;10
78;70;736;78;11
79;70;756;77;12
80;70;778;77;13
81;70;795;78;13
82;71;816;76;15
83;71;829;76;17
84;71;844;75;17
85;71;852;74;18
86;71;864;73;19
87;71;864;73;20
88;72;871;73;21
89;72;880;71;21
90;72;877;69;23
91;73;882;68;24
92;74;891;64;26
93;74;903;62;28
94;76;906;60;30
95;76;909;56;32
96;76;912;55;33
97;76;914;55;34
98;76;909;55;35
99;76;911;56;37
100;76;915;54;39
101;77;912;55;41
102;78;910;54;44
103;79;904;53;50
104;80;885;50;52
105;80;870;50;58
106;80;852;50;62
107;81;831;46;64
108;81;801;47;66
109;82;768;45;69
110;82;739;40;73
111;82;701;39;76
112;82;677;35;82
113;82;641;34;85
114;83;608;30;94
115;84;573;26;97
116;84;543;24;99
117;85;502;20;102
118;86;470;20;107
119;86;427;17;111
120;86;386;15;118
121;86;348;11;121
122;88;317;10;121
123;88;295;9;124
124;88;265;8;127
125;88;236;7;128
126;88;213;7;129
127;88;196;6;130
128;88;180;5;132
129;88;161;5;134
130;89;146;4;136
131;89;136;2;138
132;89;126;1;139
133;89;113;1;140
134;90;103;1;140
135;91;93;1;141
136;93;85;1;141
137;93;76;1;143
138;94;68;1;143
139;95;63;0;144
140;95;58;0;144
141;95;53;0;145
142;95;49;0;145
143;96;44;0;145
144;97;41;0;145
145;97;38;0;145
146;98;35;0;145
147;98;31;0;147
148;98;28;0;148
149;98;25;0;148
150;98;22;0;148
151;99;18;0;149
152;99;14;0;149
153;99;12;0;149
154;100;11;0;149
