Timestep;Food;Prey;Prey2;Predators
0;33;19;16;3
1;33;19;21;3
2;33;21;24;3
3;33;22;26;3
4;33;23;26;3
5;33;24;26;3
6;33;25;30;3
7;33;27;31;3
8;33;30;30;3
9;33;31;30;3
10;33;32;33;3
11;33;35;33;3
12;33;35;36;3
13;33;37;37;3
14;33;39;37;3
15;33;41;36;3
16;33;45;36;3
17;33;46;38;3
18;33;46;40;3
19;33;46;40;3
20;33;50;41;3
21;33;53;43;3
22;33;56;44;3
23;33;59;45;3
24;33;61;47;3
25;33;62;49;3
26;33;65;50;3
27;33;67;52;3
28;33;71;52;3
29;33;76;51;3
30;33;81;51;3
31;33;87;52;3
32;33;90;54;3
33;33;93;59;3
34;33;99;60;3
35;33;100;61;3
36;33;105;61;3
37;33;111;64;4
38;33;112;68;4
39;33;117;67;4
40;33;124;69;4
41;33;132;70;4
42;33;134;74;4
43;33;140;75;4
44;33;147;76;4
45;33;155;76;4
46;33;159;77;4
47;33;165;78;4
48;33;174;79;5
49;33;185;78;5
50;33;190;80;5
51;34;196;80;5
52;34;204;80;6
53;34;214;78;7
54;34;220;77;7
55;34;228;78;7
56;34;236;78;8
57;34;246;78;8
58;34;253;78;9
59;34;261;76;10
60;34;268;76;10
61;34;278;74;10
62;35;285;73;11
63;35;293;71;11
64;35;304;72;12
65;35;308;72;12
66;35;313;71;12
67;35;318;72;12
68;36;328;70;12
69;36;332;70;14
70;36;341;72;14
71;36;355;71;14
72;36;360;71;14
73;36;364;70;17
74;36;375;70;17
75;36;375;70;19
76;36;380;68;20
77;36;389;66;20
78;36;400;66;21
79;36;399;67;23
80;36;404;65;23
81;38;403;62;27
82;38;402;58;28
83;38;392;54;29
84;38;390;51;29
85;38;392;47;30
86;38;395;43;31
87;38;397;42;34
88;39;395;38;35
89;39;390;36;37
90;39;383;37;39
91;39;374;34;41
92;39;365;33;44
93;39;354;32;47
94;39;338;31;47
95;39;317;29;47
96;40;301;24;48
97;40;282;22;54
98;40;262;19;56
99;40;247;16;60
100;41;232;14;60
101;41;207;13;61
102;42;187;11;63
103;42;164;10;64
104;42;142;7;68
105;42;123;7;70
106;42;107;6;73
107;42;91;5;74
108;42;82;3;75
109;42;71;3;76
110;42;61;2;78
111;42;48;2;78
112;42;41;1;79
113;42;35;0;79
114;42;30;0;81
115;42;27;0;81
116;42;19;0;83
117;42;18;0;83
118;42;14;0;84
119;42;13;0;84
120;43;13;0;84
121;43;8;0;85
122;43;7;0;85
123;43;7;0;85
124;43;7;0;85
125;45;6;0;85
126;45;4;0;86
127;45;3;0;86
128;45;2;0;86
129;45;1;0;86
130;45;0;0;86
131;46;0;0;86
132;46;0;0;86
133;46;0;0;86
134;46;0;0;86
135;46;0;0;86
136;46;0;0;86
137;46;0;0;86
138;46;0;0;86
139;47;0;0;86
140;48;0;0;86
141;48;0;0;86
142;48;0;0;86
143;49;0;0;86
144;51;0;0;86
145;51;0;0;86
146;51;0;0;86
147;51;0;0;86
148;51;0;0;86
149;51;0;0;86
150;52;0;0;86
151;52;0;0;86
152;52;0;0;86
153;52;0;0;86
154;53;0;0;86
155;53;0;0;86
156;54;0;0;86
157;55;0;0;86
158;55;0;0;86
159;56;0;0;86
160;57;0;0;86
161;57;0;0;86
162;57;0;0;86
163;58;0;0;86
164;59;0;0;86
165;59;0;0;86
166;60;0;0;86
167;60;0;0;86
168;61;0;0;86
169;62;0;0;86
170;62;0;0;86
171;62;0;0;86
172;62;0;0;86
173;63;0;0;86
174;64;0;0;86
175;64;0;0;86
176;64;0;0;86
177;64;0;0;86
178;64;0;0;86
179;64;0;0;86
180;64;0;0;86
181;65;0;0;86
182;65;0;0;86
183;65;0;0;86
184;65;0;0;86
185;65;0;0;86
186;66;0;0;86
187;67;0;0;86
188;67;0;0;86
189;67;0;0;86
190;67;0;0;86
191;67;0;0;86
192;67;0;0;86
193;67;0;0;86
194;67;0;0;86
195;67;0;0;86
196;67;0;0;86
197;69;0;0;86
198;69;0;0;86
199;69;0;0;86
200;69;0;0;86
201;69;0;0;86
202;69;0;0;86
203;70;0;0;86
204;70;0;0;86
205;70;0;0;86
206;70;0;0;86
207;71;0;0;86
208;71;0;0;86
209;71;0;0;86
210;71;0;0;86
211;71;0;0;86
212;71;0;0;86
213;73;0;0;86
214;75;0;0;86
215;75;0;0;86
216;75;0;0;86
217;76;0;0;86
218;76;0;0;86
219;76;0;0;86
220;76;0;0;86
221;76;0;0;86
222;76;0;0;86
223;76;0;0;86
224;76;0;0;84
225;76;0;0;84
226;76;0;0;84
227;76;0;0;84
228;76;0;0;84
229;76;0;0;84
230;76;0;0;84
231;76;0;0;82
232;76;0;0;81
233;76;0;0;81
234;76;0;0;80
235;76;0;0;79
236;76;0;0;79
237;76;0;0;77
