Timestep;Food;Prey;Prey2;Predators
0;22;9;6;3
1;22;9;6;3
2;22;10;6;3
3;22;10;6;3
4;22;10;6;3
5;22;11;6;3
6;22;11;7;3
7;22;11;7;3
8;22;11;7;3
9;22;11;7;3
10;23;10;6;3
11;23;11;6;3
12;23;11;6;3
13;23;12;6;3
14;23;12;6;3
15;23;12;6;3
16;23;13;6;3
17;23;13;6;3
18;23;13;6;3
19;24;13;6;3
20;24;13;6;3
21;24;13;6;3
22;24;13;6;3
23;24;12;7;3
24;24;12;6;3
25;24;13;6;3
26;24;13;6;3
27;24;14;6;3
28;24;14;6;3
29;24;14;6;3
30;24;13;6;3
31;24;13;6;3
32;24;13;6;3
33;24;13;6;3
34;24;13;6;3
35;24;13;6;3
36;24;13;7;3
37;24;14;7;3
38;24;15;7;3
39;25;15;7;3
40;25;16;7;3
41;25;17;7;3
42;25;17;7;3
43;25;17;7;3
44;25;17;7;3
45;25;18;8;3
46;25;18;8;3
47;25;18;8;3
48;25;18;8;3
49;25;18;8;3
50;25;18;8;3
51;25;18;8;3
52;25;19;8;3
53;25;20;8;3
54;25;20;8;3
55;25;20;8;3
56;25;20;8;3
57;25;20;8;3
58;26;21;8;3
59;26;21;8;3
60;26;21;7;3
61;26;21;7;3
62;26;21;7;3
63;26;21;7;3
64;27;21;8;3
65;27;22;8;3
66;27;22;8;3
67;27;22;8;3
68;28;22;8;3
69;28;22;8;3
70;28;21;8;3
71;28;20;8;3
72;28;20;8;3
73;28;20;8;3
74;28;20;9;3
75;28;20;9;3
76;29;20;9;3
77;29;19;9;3
78;29;20;10;3
79;29;20;10;3
80;29;20;11;3
81;30;21;13;3
82;30;25;13;3
83;30;27;13;3
84;30;28;13;3
85;30;28;13;3
86;30;28;13;3
87;30;29;13;3
88;30;29;13;3
89;30;29;12;3
90;30;29;12;3
91;30;30;12;3
92;30;30;12;3
93;31;30;12;3
94;31;30;12;3
95;31;30;12;3
96;31;30;12;3
97;31;32;12;3
98;31;32;12;3
99;31;33;13;3
100;31;33;13;3
101;31;32;14;3
102;31;33;14;3
103;31;33;14;3
104;31;33;14;3
105;31;35;14;3
106;31;35;16;3
107;31;36;16;3
108;31;36;16;3
109;31;38;17;3
110;31;38;16;3
111;32;39;16;3
112;32;43;16;3
113;32;45;17;3
114;32;47;18;3
115;32;47;18;3
116;32;47;17;3
117;32;47;17;3
118;33;47;17;3
119;33;47;18;3
120;33;48;18;3
121;33;48;18;3
122;33;49;18;3
123;33;50;19;3
124;33;49;19;3
125;33;52;19;3
126;33;53;19;3
127;34;54;20;3
128;34;53;20;4
129;34;53;20;4
130;34;56;20;4
131;34;58;19;4
132;34;60;19;4
133;34;60;19;4
134;34;59;19;4
135;34;59;19;4
136;34;59;19;4
137;35;59;19;4
138;35;61;20;4
139;37;62;20;4
140;37;64;20;4
141;37;66;20;4
142;38;66;20;4
143;38;67;21;4
144;38;69;21;4
145;38;67;21;4
146;39;69;20;5
147;39;69;20;5
148;40;69;20;5
149;40;68;20;5
150;40;69;19;5
151;41;70;20;5
152;41;70;20;5
153;41;73;19;5
154;41;76;19;5
155;41;78;19;5
156;41;78;19;5
157;41;80;19;5
158;41;83;19;5
159;41;87;19;5
160;41;88;20;5
161;41;89;21;5
162;41;90;22;5
163;42;90;21;5
164;42;90;21;5
165;42;89;21;5
166;42;90;21;5
167;43;96;21;5
168;43;97;21;5
169;43;99;21;5
170;43;99;22;5
171;43;101;22;5
172;43;102;22;6
173;43;100;23;6
