Timestep;Food;Prey;Prey2;Predators
0;12;6;4;2
1;12;6;4;2
2;12;6;4;2
3;12;6;4;2
4;12;6;4;2
5;12;6;4;2
6;12;6;4;2
7;12;6;4;2
8;12;6;4;2
9;12;6;4;2
10;12;6;5;2
11;12;6;5;2
12;12;6;6;2
13;12;7;6;2
14;12;7;6;2
15;12;7;6;2
16;12;7;6;2
17;12;7;6;2
18;12;7;6;2
19;12;7;6;2
20;12;7;6;2
21;12;7;9;2
22;12;7;10;2
23;12;7;10;2
24;12;8;10;2
25;12;8;11;2
26;12;8;12;2
27;12;8;12;2
28;12;8;12;2
29;12;8;12;2
30;12;8;12;2
31;12;8;12;2
32;12;8;12;2
33;12;8;12;2
34;12;8;12;2
35;12;8;12;2
36;12;8;12;2
37;12;8;12;2
38;12;8;12;2
39;12;9;12;2
40;12;9;13;2
41;12;9;13;2
42;12;9;13;2
43;12;9;14;2
44;12;9;14;2
45;12;9;14;2
46;12;9;15;2
47;12;9;15;2
48;12;9;18;2
49;12;10;19;2
50;12;11;19;2
51;12;11;20;2
52;12;11;21;2
53;12;11;21;2
54;12;11;21;2
55;12;11;21;2
56;12;11;22;2
57;12;11;22;2
58;12;11;22;2
59;12;11;22;2
60;12;11;25;2
61;12;11;25;2
62;12;11;26;2
63;12;11;26;2
64;12;11;25;2
65;12;12;25;2
66;12;12;25;2
67;12;13;25;2
68;12;13;26;2
69;12;13;26;2
70;12;13;26;2
71;12;13;26;2
72;12;13;27;2
73;12;14;28;2
74;12;14;29;2
75;12;14;30;2
76;12;14;31;2
77;12;14;31;2
78;12;14;32;2
79;12;14;32;2
80;12;14;32;2
81;12;14;34;2
82;12;15;34;2
83;12;15;36;2
84;12;15;36;2
85;12;15;35;2
86;12;15;35;2
87;12;15;35;2
88;12;16;34;2
89;12;16;34;2
90;12;16;34;2
91;12;16;34;2
92;12;16;34;2
93;12;16;34;2
94;12;16;35;2
95;12;16;36;2
96;12;16;37;2
97;13;16;38;2
98;13;16;38;2
99;13;16;38;2
100;13;16;38;2
101;14;16;38;2
102;14;16;40;2
103;14;16;42;2
104;14;16;43;2
105;14;16;43;2
106;14;16;43;2
107;15;16;43;2
108;15;16;45;2
109;15;17;48;2
110;15;17;49;2
111;15;17;50;2
112;15;18;50;2
113;15;18;50;2
114;15;18;50;2
115;15;18;51;2
116;15;18;52;2
117;15;19;53;2
118;15;20;54;2
119;15;20;56;2
120;15;20;57;2
121;15;20;58;2
122;15;20;60;2
123;15;20;61;2
124;15;21;61;2
125;15;21;61;2
126;15;21;60;2
127;15;22;60;2
128;15;22;61;2
129;15;23;61;2
130;15;23;63;2
131;15;24;64;2
132;15;24;66;2
133;15;24;66;2
134;15;24;67;2
135;15;24;69;2
136;15;24;70;2
137;15;24;70;2
138;15;24;71;2
139;15;23;73;2
140;15;23;73;2
141;15;24;75;2
142;15;23;78;2
143;15;23;79;2
144;15;23;79;2
145;15;23;78;2
146;15;23;77;2
147;15;23;77;2
148;15;23;77;2
149;15;23;78;2
150;15;23;80;2
151;15;23;79;2
152;15;23;80;2
153;15;23;81;2
154;15;23;84;2
155;15;24;84;3
156;15;24;83;3
157;15;24;82;3
158;15;24;86;3
159;16;24;88;3
160;16;24;88;3
161;16;24;91;3
162;16;24;91;3
163;16;25;91;3
164;16;25;91;3
165;17;24;93;3
166;17;24;94;4
167;17;24;95;4
168;17;24;95;4
169;17;24;101;4
170;17;24;102;4
171;17;24;106;4
172;17;24;106;4
173;17;24;109;4
174;17;25;109;4
175;17;27;112;4
176;17;27;115;4
177;17;27;120;4
178;17;27;119;4
179;17;27;120;4
180;17;28;122;4
181;18;28;123;4
182;18;28;124;4
183;18;28;123;4
184;18;29;124;4
185;18;28;124;4
186;18;28;125;4
187;18;28;127;4
188;18;27;129;6
189;18;27;130;6
190;18;26;132;6
191;18;26;132;6
192;18;26;134;6
193;18;28;135;7
194;18;29;138;7
195;18;30;140;7
196;18;31;141;7
197;18;31;144;7
198;18;31;146;7
199;18;31;145;8
200;18;31;143;9
201;18;30;142;9
202;18;30;137;9
203;18;30;135;9
204;18;30;134;9
205;18;31;133;9
206;18;31;134;9
207;18;31;134;9
208;18;31;133;9
209;18;30;133;9
210;18;30;132;10
211;18;30;128;10
212;18;30;130;10
213;18;30;131;11
214;18;30;130;11
215;18;30;131;11
216;18;30;130;11
217;18;31;135;11
218;18;32;133;11
219;18;33;135;11
220;18;33;137;11
221;18;33;138;11
222;18;33;141;11
223;18;33;141;11
224;18;33;142;11
225;18;33;140;13
226;18;33;140;13
227;18;32;136;14
228;19;32;134;14
229;19;33;134;14
230;19;33;137;14
231;19;32;137;15
232;19;32;134;17
233;19;31;134;17
234;19;29;132;17
235;19;29;128;18
236;19;27;124;18
237;19;25;125;18
238;19;24;122;18
239;19;24;119;18
240;19;24;117;18
241;19;24;116;19
242;19;24;115;19
243;19;24;116;19
244;19;24;110;20
245;19;23;103;21
246;19;22;100;21
247;19;21;96;23
248;19;21;89;23
249;19;21;83;23
250;19;21;81;23
251;19;21;79;23
252;19;21;77;23
253;19;21;74;23
254;19;21;72;24
255;19;21;72;24
256;19;20;71;25
257;19;19;69;25
258;19;17;67;25
259;19;17;64;25
260;19;17;62;25
261;19;16;60;26
262;19;16;56;26
263;19;15;56;26
264;19;15;53;26
265;19;15;50;27
266;19;15;48;27
267;19;14;47;28
268;19;12;47;30
269;19;12;44;30
270;19;12;40;30
271;19;11;40;30
272;19;11;41;30
273;19;11;41;30
274;19;12;40;30
275;19;12;39;30
276;19;12;39;30
277;19;11;38;30
278;19;11;38;31
279;19;10;39;32
280;19;10;39;32
281;19;10;38;33
282;19;10;38;33
283;19;10;35;33
284;19;10;33;33
285;19;10;29;33
286;19;10;28;33
287;19;10;28;33
288;19;9;28;33
289;19;9;24;33
290;19;9;24;33
291;19;9;23;33
292;19;9;23;33
293;19;9;18;33
294;19;9;13;33
295;19;9;11;34
296;19;8;11;35
297;19;8;10;36
298;19;8;10;36
299;19;8;8;36
300;19;8;7;36
301;19;6;6;36
302;19;6;5;36
303;19;6;4;36
304;19;7;4;36
305;19;7;2;36
306;19;6;2;36
307;19;5;1;36
308;19;5;1;36
309;20;5;1;36
310;21;5;1;36
311;21;5;1;36
312;21;4;1;36
313;21;3;1;37
314;21;3;1;37
315;21;2;1;37
316;21;2;0;37
317;21;2;0;37
318;21;2;0;37
319;21;2;0;37
320;21;2;0;37
321;21;2;0;37
322;21;3;0;37
323;21;3;0;37
324;21;3;0;37
325;21;3;0;37
326;21;3;0;37
327;21;2;0;37
328;21;1;0;37
329;21;1;0;37
330;21;1;0;37
331;21;1;0;37
332;21;1;0;37
333;21;1;0;37
334;21;1;0;37
335;21;1;0;37
336;21;1;0;37
337;21;1;0;37
338;21;1;0;37
339;21;1;0;37
340;21;1;0;37
341;21;1;0;37
342;21;1;0;37
343;21;1;0;37
344;21;1;0;37
345;21;1;0;37
346;21;1;0;37
347;21;1;0;37
348;22;1;0;37
349;22;1;0;37
350;22;1;0;37
351;22;1;0;37
352;22;1;0;37
353;22;2;0;37
354;22;1;0;37
355;22;1;0;37
356;22;1;0;37
357;22;1;0;37
358;22;1;0;37
359;22;1;0;37
360;22;1;0;37
361;23;1;0;37
362;23;1;0;37
363;23;1;0;37
364;24;1;0;37
365;24;1;0;37
366;24;1;0;37
367;24;1;0;37
368;24;1;0;37
369;24;1;0;37
370;24;1;0;37
371;24;1;0;37
372;24;1;0;37
373;24;1;0;37
374;24;1;0;37
375;24;1;0;37
376;24;0;0;37
377;24;0;0;37
378;24;0;0;36
379;24;0;0;35
380;24;0;0;35
381;24;0;0;34
382;24;0;0;34
383;24;0;0;34
384;24;0;0;34
385;24;0;0;34
386;24;0;0;34
387;24;0;0;34
388;24;0;0;34
389;24;0;0;34
390;24;0;0;34
391;24;0;0;34
392;24;0;0;34
393;24;0;0;34
394;24;0;0;34
395;24;0;0;33
396;24;0;0;32
397;24;0;0;31
398;24;0;0;31
399;24;0;0;31
400;24;0;0;31
401;24;0;0;31
402;24;0;0;31
403;24;0;0;31
404;24;0;0;31
405;25;0;0;31
406;25;0;0;31
407;25;0;0;31
408;25;0;0;31
409;25;0;0;31
410;25;0;0;31
411;25;0;0;31
412;25;0;0;31
413;26;0;0;30
414;26;0;0;30
415;26;0;0;30
416;26;0;0;30
417;26;0;0;30
418;26;0;0;30
419;26;0;0;30
420;26;0;0;30
421;26;0;0;30
422;26;0;0;30
423;26;0;0;30
424;26;0;0;29
425;26;0;0;29
426;26;0;0;29
427;26;0;0;29
428;26;0;0;28
429;26;0;0;28
430;26;0;0;28
431;26;0;0;28
432;26;0;0;28
433;26;0;0;28
434;26;0;0;28
435;26;0;0;28
436;26;0;0;28
437;26;0;0;28
438;26;0;0;28
439;27;0;0;28
440;27;0;0;28
441;27;0;0;28
442;27;0;0;28
443;27;0;0;28
444;27;0;0;28
445;27;0;0;27
446;27;0;0;27
447;27;0;0;27
448;27;0;0;27
449;27;0;0;27
450;27;0;0;27
451;27;0;0;27
452;27;0;0;27
453;27;0;0;27
454;27;0;0;27
455;27;0;0;27
456;27;0;0;27
457;27;0;0;27
458;27;0;0;27
459;27;0;0;27
460;27;0;0;27
461;27;0;0;27
462;27;0;0;27
463;27;0;0;27
464;27;0;0;27
465;27;0;0;26
466;27;0;0;26
467;27;0;0;26
468;27;0;0;26
469;28;0;0;26
470;28;0;0;26
471;28;0;0;26
472;28;0;0;26
473;28;0;0;26
474;28;0;0;25
475;28;0;0;24
476;28;0;0;24
477;28;0;0;24
478;28;0;0;24
479;28;0;0;24
480;28;0;0;24
481;28;0;0;24
482;28;0;0;24
483;28;0;0;24
484;28;0;0;24
485;28;0;0;24
486;28;0;0;24
487;28;0;0;24
488;28;0;0;23
489;28;0;0;23
490;28;0;0;23
491;28;0;0;23
492;28;0;0;22
493;28;0;0;22
494;28;0;0;22
495;28;0;0;22
496;28;0;0;22
497;28;0;0;22
498;28;0;0;22
499;28;0;0;21
500;28;0;0;20
501;28;0;0;20
502;28;0;0;20
503;28;0;0;20
