Timestep;Food;Prey;Prey2;Predators
0;12;6;5;2
1;12;6;6;2
2;12;6;6;2
3;12;6;6;2
4;12;6;6;2
5;12;6;6;2
6;12;6;6;2
7;12;6;5;2
8;12;6;6;2
9;12;6;7;2
10;12;6;6;2
11;12;6;6;2
12;12;6;6;2
13;12;6;6;2
14;12;6;6;2
15;12;6;6;2
16;12;6;6;2
17;12;6;6;2
18;12;6;6;2
19;12;6;6;2
20;12;7;6;2
21;12;7;6;2
22;12;8;6;2
23;12;8;6;2
24;12;8;6;2
25;12;8;6;2
26;12;8;6;2
27;12;8;6;2
28;12;8;7;2
29;13;8;8;2
30;13;8;8;2
31;13;8;9;2
32;13;8;9;2
33;13;8;9;2
34;13;8;9;2
35;13;8;10;2
36;13;8;11;2
37;13;8;11;2
38;13;8;11;2
39;13;8;11;2
40;13;8;11;2
41;13;8;11;2
42;14;8;12;2
43;14;7;12;2
44;14;7;13;2
45;14;8;13;2
46;14;8;13;2
47;14;8;13;2
48;14;8;13;2
49;14;8;15;2
50;14;8;15;2
51;14;8;15;2
52;14;8;15;2
53;14;8;15;2
54;14;8;15;2
55;14;8;15;2
56;14;8;17;2
57;14;10;19;2
58;14;12;19;2
59;14;13;19;2
60;14;13;21;2
61;14;13;22;2
62;14;14;23;2
63;14;14;25;2
64;14;16;25;2
65;14;16;28;2
66;14;17;28;2
67;14;17;29;2
68;14;18;30;2
69;14;18;33;2
70;14;19;34;2
71;14;19;35;2
72;14;19;38;2
73;14;20;38;2
74;14;21;40;2
75;14;21;40;2
76;14;22;40;2
77;14;22;43;2
78;14;22;45;2
79;14;24;45;2
80;14;25;48;2
81;14;25;50;2
82;14;26;51;2
83;14;28;51;2
84;14;31;51;2
85;14;32;52;2
86;14;33;53;2
87;14;33;53;2
88;14;33;56;2
89;14;35;56;2
90;14;35;56;2
91;14;37;58;2
92;14;37;58;2
93;14;38;60;2
94;14;38;64;2
95;14;39;65;2
96;14;40;66;2
97;14;40;68;2
98;14;41;70;2
99;14;45;73;2
100;14;48;74;2
101;14;48;78;2
102;14;51;82;2
103;14;52;82;3
104;14;54;82;3
105;15;56;83;3
106;15;59;85;3
107;15;60;87;3
108;15;63;87;3
109;15;66;86;3
110;15;67;87;3
111;15;67;88;3
112;15;68;90;3
113;15;67;92;4
114;15;67;95;4
115;15;69;98;4
116;15;69;99;4
117;15;75;100;4
118;15;76;100;4
119;15;78;105;4
120;15;82;107;4
121;15;87;109;4
122;15;91;114;4
