Timestep;Food;Prey;Prey2;Predators
0;17;0;11;17
1;17;0;11;17
2;17;0;11;17
3;17;0;11;17
4;17;0;11;17
5;17;0;10;17
6;17;0;10;17
7;17;0;10;17
8;17;0;11;17
9;17;0;11;17
10;17;0;12;17
11;17;0;12;17
12;17;0;13;17
13;17;0;15;17
14;17;0;14;17
15;17;0;13;18
16;17;0;11;18
17;17;0;10;18
18;17;0;10;18
19;17;0;10;18
20;17;0;9;18
21;17;0;9;18
22;17;0;8;18
23;17;0;7;18
24;17;0;6;18
25;17;0;5;18
26;17;0;6;18
27;17;0;6;18
28;17;0;6;18
29;17;0;6;18
30;17;0;6;18
31;17;0;6;18
32;17;0;6;18
33;17;0;6;18
34;17;0;6;18
35;17;0;6;17
36;17;0;6;17
37;17;0;6;17
38;17;0;6;17
39;17;0;8;17
40;17;0;9;17
41;17;0;9;17
42;17;0;8;17
43;17;0;8;17
44;17;0;8;17
45;17;0;8;17
46;17;0;7;17
47;17;0;7;17
48;17;0;8;17
49;17;0;8;17
50;17;0;8;17
51;17;0;7;16
52;17;0;7;16
53;17;0;7;16
54;17;0;4;16
55;18;0;3;16
56;18;0;3;16
57;18;0;3;16
58;18;0;2;16
59;18;0;2;16
60;18;0;2;16
61;18;0;2;16
62;18;0;2;16
63;18;0;2;16
64;18;0;2;16
65;18;0;2;16
66;18;0;2;16
67;19;0;2;16
68;19;0;2;16
69;19;0;2;16
70;19;0;2;16
71;19;0;1;16
72;19;0;1;16
73;20;0;1;16
74;20;0;1;16
75;20;0;1;16
76;20;0;1;16
77;20;0;1;16
78;20;0;1;16
79;20;0;1;16
80;20;0;1;16
81;20;0;1;16
82;20;0;1;16
83;20;0;1;16
84;20;0;1;16
85;20;0;1;16
86;20;0;1;16
87;20;0;1;16
88;20;0;1;16
89;20;0;1;16
90;20;0;1;16
91;20;0;1;16
92;20;0;1;16
93;20;0;1;16
94;20;0;1;16
95;20;0;1;16
96;20;0;1;16
97;20;0;1;16
98;20;0;1;16
99;20;0;1;16
100;20;0;1;16
101;20;0;1;16
102;20;0;1;16
103;20;0;1;16
104;20;0;1;16
105;20;0;0;16
106;20;0;0;16
107;20;0;0;16
108;20;0;0;16
109;20;0;0;16
110;20;0;0;16
111;20;0;0;16
112;20;0;0;16
113;20;0;0;16
114;20;0;0;16
115;20;0;0;16
116;20;0;0;16
117;20;0;0;16
118;20;0;0;16
119;20;0;0;16
120;20;0;0;16
121;20;0;0;16
122;20;0;0;16
123;20;0;0;16
124;20;0;0;16
125;20;0;0;16
126;20;0;0;16
127;20;0;0;16
128;20;0;0;16
129;20;0;0;16
130;20;0;0;16
131;20;0;0;16
132;20;0;0;16
133;20;0;0;16
134;20;0;0;16
135;21;0;0;16
136;21;0;0;16
137;21;0;0;16
138;21;0;0;16
139;21;0;0;16
140;21;0;0;16
141;21;0;0;16
142;21;0;0;16
143;22;0;0;16
144;22;0;0;16
145;22;0;0;16
146;22;0;0;16
147;22;0;0;16
148;22;0;0;16
149;22;0;0;15
150;23;0;0;15
151;23;0;0;15
152;23;0;0;15
153;23;0;0;15
154;23;0;0;15
155;23;0;0;15
156;23;0;0;15
157;23;0;0;15
158;23;0;0;15
159;23;0;0;15
160;23;0;0;15
161;23;0;0;15
162;23;0;0;15
163;23;0;0;15
164;23;0;0;15
165;23;0;0;15
166;23;0;0;15
167;23;0;0;15
168;23;0;0;15
169;23;0;0;15
170;23;0;0;15
171;23;0;0;15
172;23;0;0;15
173;23;0;0;15
174;23;0;0;15
175;23;0;0;15
176;23;0;0;15
177;24;0;0;15
178;24;0;0;15
179;24;0;0;15
180;24;0;0;15
181;24;0;0;15
182;24;0;0;15
183;24;0;0;15
184;24;0;0;14
185;24;0;0;14
186;24;0;0;14
187;24;0;0;14
188;24;0;0;14
189;24;0;0;14
190;24;0;0;14
191;24;0;0;13
192;24;0;0;13
193;24;0;0;13
194;24;0;0;13
195;24;0;0;13
196;24;0;0;13
197;24;0;0;13
198;24;0;0;13
199;24;0;0;13
200;24;0;0;13
201;24;0;0;13
202;24;0;0;13
203;24;0;0;11
204;24;0;0;11
205;24;0;0;11
206;24;0;0;11
207;24;0;0;11
208;24;0;0;11
209;24;0;0;10
210;24;0;0;10
211;24;0;0;10
212;24;0;0;9
213;24;0;0;9
214;24;0;0;9
215;24;0;0;9
216;24;0;0;9
217;24;0;0;9
218;24;0;0;9
219;24;0;0;9
220;24;0;0;9
221;24;0;0;9
222;24;0;0;8
223;24;0;0;8
224;24;0;0;8
225;24;0;0;8
226;24;0;0;8
227;24;0;0;8
228;24;0;0;8
229;24;0;0;8
230;25;0;0;8
231;25;0;0;8
232;25;0;0;8
233;25;0;0;8
234;25;0;0;8
235;25;0;0;8
236;25;0;0;8
237;25;0;0;8
238;25;0;0;7
239;25;0;0;7
240;25;0;0;7
241;25;0;0;7
242;25;0;0;7
243;25;0;0;7
244;25;0;0;7
245;25;0;0;7
246;25;0;0;7
247;25;0;0;7
248;25;0;0;7
249;25;0;0;7
250;25;0;0;7
251;25;0;0;7
252;25;0;0;7
253;25;0;0;7
254;25;0;0;7
255;25;0;0;7
256;25;0;0;7
257;25;0;0;7
258;25;0;0;7
259;26;0;0;7
260;26;0;0;7
261;26;0;0;7
262;26;0;0;7
263;26;0;0;7
264;26;0;0;7
265;26;0;0;7
266;26;0;0;7
267;26;0;0;7
268;26;0;0;7
269;26;0;0;7
270;26;0;0;7
271;27;0;0;7
272;27;0;0;7
273;27;0;0;7
274;27;0;0;7
275;27;0;0;7
276;27;0;0;7
277;27;0;0;7
278;28;0;0;7
279;28;0;0;7
280;28;0;0;7
281;28;0;0;7
282;28;0;0;7
283;28;0;0;7
284;28;0;0;7
285;28;0;0;7
286;28;0;0;7
287;28;0;0;7
288;28;0;0;7
289;28;0;0;7
290;28;0;0;7
291;28;0;0;6
292;28;0;0;6
293;28;0;0;6
294;28;0;0;6
295;28;0;0;5
296;29;0;0;5
297;29;0;0;5
298;29;0;0;5
299;29;0;0;5
300;29;0;0;5
301;29;0;0;5
302;30;0;0;5
303;30;0;0;5
304;30;0;0;5
305;30;0;0;5
306;30;0;0;5
307;30;0;0;5
308;30;0;0;5
309;30;0;0;5
310;30;0;0;5
311;30;0;0;5
312;30;0;0;5
313;30;0;0;5
314;30;0;0;4
315;30;0;0;4
316;30;0;0;4
317;30;0;0;4
318;31;0;0;3
319;31;0;0;3
320;31;0;0;3
321;31;0;0;3
322;31;0;0;3
323;31;0;0;3
324;31;0;0;3
325;31;0;0;2
326;31;0;0;2
327;31;0;0;2
328;31;0;0;2
329;31;0;0;2
330;31;0;0;2
331;31;0;0;2
332;31;0;0;2
333;31;0;0;2
334;31;0;0;2
335;31;0;0;2
336;32;0;0;1
337;33;0;0;1
338;33;0;0;1
339;33;0;0;1
