Timestep;Food;Prey;Prey2;Predators
325;120;0;0;73
326;120;0;0;73
327;120;0;0;73
328;120;0;0;73
329;120;0;0;73
330;120;0;0;73
331;120;0;0;73
332;120;0;0;72
333;120;0;0;72
334;120;0;0;70
335;120;0;0;70
336;120;0;0;68
337;120;0;0;68
338;120;0;0;68
339;120;0;0;68
340;120;0;0;68
341;120;0;0;67
342;120;0;0;66
343;120;0;0;66
344;120;0;0;66
345;120;0;0;66
346;120;0;0;66
347;120;0;0;65
348;120;0;0;65
349;120;0;0;64
350;120;0;0;63
351;120;0;0;63
352;120;0;0;63
353;120;0;0;61
354;120;0;0;61
355;120;0;0;61
356;120;0;0;60
357;120;0;0;60
358;120;0;0;60
359;120;0;0;60
360;120;0;0;60
361;120;0;0;60
362;120;0;0;60
363;120;0;0;60
364;120;0;0;59
365;120;0;0;59
366;120;0;0;59
367;120;0;0;59
368;120;0;0;58
369;120;0;0;57
370;120;0;0;57
371;120;0;0;56
372;120;0;0;55
373;120;0;0;55
374;120;0;0;55
375;120;0;0;54
376;120;0;0;54
377;120;0;0;54
378;120;0;0;54
379;120;0;0;54
380;120;0;0;54
381;120;0;0;54
382;120;0;0;54
383;120;0;0;54
384;120;0;0;54
385;120;0;0;54
386;120;0;0;51
387;120;0;0;51
388;120;0;0;51
389;120;0;0;51
390;120;0;0;51
391;120;0;0;51
392;120;0;0;51
393;120;0;0;50
394;120;0;0;50
395;120;0;0;49
396;120;0;0;49
397;120;0;0;49
398;120;0;0;49
399;120;0;0;49
400;120;0;0;49
401;120;0;0;49
402;120;0;0;48
403;120;0;0;48
404;120;0;0;48
405;120;0;0;47
406;120;0;0;47
407;120;0;0;46
408;120;0;0;46
409;120;0;0;45
410;120;0;0;45
411;120;0;0;45
412;120;0;0;45
413;120;0;0;44
414;120;0;0;43
415;120;0;0;42
416;120;0;0;42
417;120;0;0;42
418;120;0;0;42
419;120;0;0;42
420;120;0;0;42
421;120;0;0;42
422;120;0;0;42
423;120;0;0;42
424;120;0;0;42
425;120;0;0;42
426;120;0;0;41
427;120;0;0;40
428;120;0;0;40
429;120;0;0;39
430;120;0;0;39
431;120;0;0;39
432;120;0;0;39
433;120;0;0;38
434;120;0;0;37
435;120;0;0;37
436;120;0;0;37
437;120;0;0;37
438;120;0;0;36
439;120;0;0;36
440;120;0;0;36
441;120;0;0;36
442;120;0;0;36
443;120;0;0;35
444;120;0;0;35
445;120;0;0;35
446;120;0;0;35
447;120;0;0;35
448;120;0;0;34
449;120;0;0;34
450;120;0;0;34
451;120;0;0;34
452;120;0;0;33
453;120;0;0;30
454;120;0;0;30
455;120;0;0;30
456;120;0;0;30
457;120;0;0;30
458;120;0;0;30
459;120;0;0;28
460;120;0;0;28
461;120;0;0;28
462;120;0;0;28
463;120;0;0;28
464;120;0;0;28
465;120;0;0;28
466;120;0;0;28
467;120;0;0;28
468;120;0;0;28
469;120;0;0;28
470;120;0;0;28
471;120;0;0;28
472;120;0;0;28
473;120;0;0;28
474;120;0;0;27
475;120;0;0;26
476;120;0;0;26
477;120;0;0;24
478;120;0;0;24
479;120;0;0;24
480;120;0;0;24
481;120;0;0;23
482;120;0;0;22
483;120;0;0;22
484;120;0;0;22
485;120;0;0;20
486;120;0;0;19
487;120;0;0;19
488;120;0;0;18
489;120;0;0;17
490;120;0;0;16
491;120;0;0;16
492;120;0;0;16
493;120;0;0;16
494;120;0;0;14
495;120;0;0;13
496;120;0;0;12
497;120;0;0;12
498;120;0;0;12
499;120;0;0;11
500;120;0;0;11
501;120;0;0;9
502;120;0;0;9
503;120;0;0;9
504;120;0;0;9
505;120;0;0;9
506;120;0;0;9
507;120;0;0;9
508;120;0;0;8
509;120;0;0;7
510;120;0;0;7
511;120;0;0;7
512;120;0;0;7
513;120;0;0;7
514;120;0;0;7
515;120;0;0;7
516;120;0;0;5
517;120;0;0;5
518;120;0;0;5
519;120;0;0;5
520;120;0;0;5
521;120;0;0;4
522;120;0;0;4
523;120;0;0;4
524;120;0;0;4
525;120;0;0;4
526;120;0;0;3
527;120;0;0;2
528;120;0;0;2
529;120;0;0;2
530;120;0;0;2
531;120;0;0;2
532;120;0;0;2
533;120;0;0;2
534;120;0;0;1
535;120;0;0;1
536;120;0;0;1
537;120;0;0;1
538;120;0;0;1
539;120;0;0;1
540;120;0;0;1
541;120;0;0;1
542;120;0;0;1
543;120;0;0;1
544;120;0;0;1
545;120;0;0;1
546;120;0;0;0
547;120;0;0;0
548;120;0;0;0
549;120;0;0;0
550;120;0;0;0
551;120;0;0;0
552;120;0;0;0
553;120;0;0;0
554;120;0;0;0
555;120;0;0;0
556;120;0;0;0
557;120;0;0;0
558;120;0;0;0
559;120;0;0;0
560;120;0;0;0
561;120;0;0;0
562;120;0;0;0
563;120;0;0;0
564;120;0;0;0
565;120;0;0;0
566;120;0;0;0
567;120;0;0;0
568;120;0;0;0
569;120;0;0;0
570;120;0;0;0
571;120;0;0;0
572;120;0;0;0
573;120;0;0;0
574;120;0;0;0
575;120;0;0;0
576;120;0;0;0
577;120;0;0;0
578;120;0;0;0
579;120;0;0;0
580;120;0;0;0
581;120;0;0;0
582;120;0;0;0
583;120;0;0;0
584;120;0;0;0
585;120;0;0;0
586;120;0;0;0
587;120;0;0;0
588;120;0;0;0
589;120;0;0;0
590;120;0;0;0
591;120;0;0;0
592;120;0;0;0
593;120;0;0;0
594;120;0;0;0
595;120;0;0;0
596;120;0;0;0
597;120;0;0;0
598;120;0;0;0
599;120;0;0;0
600;120;0;0;0
601;120;0;0;0
602;120;0;0;0
603;120;0;0;0
604;120;0;0;0
605;120;0;0;0
606;120;0;0;0
607;120;0;0;0
608;120;0;0;0
609;120;0;0;0
610;120;0;0;0
611;120;0;0;0
612;120;0;0;0
613;120;0;0;0
614;120;0;0;0
615;120;0;0;0
616;120;0;0;0
617;120;0;0;0
618;120;0;0;0
619;120;0;0;0
620;120;0;0;0
621;120;0;0;0
622;120;0;0;0
623;120;0;0;0
624;120;0;0;0
625;120;0;0;0
626;120;0;0;0
627;120;0;0;0
628;120;0;0;0
629;120;0;0;0
630;120;0;0;0
631;120;0;0;0
632;120;0;0;0
633;120;0;0;0
634;120;0;0;0
635;120;0;0;0
636;120;0;0;0
637;120;0;0;0
638;120;0;0;0
639;120;0;0;0
640;120;0;0;0
641;120;0;0;0
642;120;0;0;0
643;120;0;0;0
644;120;0;0;0
645;120;0;0;0
646;120;0;0;0
647;120;0;0;0
648;120;0;0;0
649;120;0;0;0
650;120;0;0;0
651;120;0;0;0
652;120;0;0;0
653;120;0;0;0
654;120;0;0;0
655;120;0;0;0
656;120;0;0;0
657;120;0;0;0
658;120;0;0;0
659;120;0;0;0
660;120;0;0;0
661;120;0;0;0
662;120;0;0;0
663;120;0;0;0
664;120;0;0;0
665;120;0;0;0
666;120;0;0;0
667;120;0;0;0
668;120;0;0;0
669;120;0;0;0
670;120;0;0;0
671;120;0;0;0
672;120;0;0;0
673;120;0;0;0
674;120;0;0;0
675;120;0;0;0
676;120;0;0;0
677;120;0;0;0
678;120;0;0;0
679;120;0;0;0
680;120;0;0;0
681;120;0;0;0
682;120;0;0;0
683;120;0;0;0
684;120;0;0;0
685;120;0;0;0
686;120;0;0;0
687;120;0;0;0
688;120;0;0;0
689;120;0;0;0
690;120;0;0;0
691;120;0;0;0
692;120;0;0;0
693;120;0;0;0
694;120;0;0;0
695;120;0;0;0
696;120;0;0;0
697;120;0;0;0
698;120;0;0;0
699;120;0;0;0
700;120;0;0;0
701;120;0;0;0
702;120;0;0;0
703;120;0;0;0
704;120;0;0;0
705;120;0;0;0
706;120;0;0;0
707;120;0;0;0
708;120;0;0;0
709;120;0;0;0
710;120;0;0;0
711;120;0;0;0
712;120;0;0;0
713;120;0;0;0
714;120;0;0;0
715;120;0;0;0
716;120;0;0;0
717;120;0;0;0
718;120;0;0;0
719;120;0;0;0
720;120;0;0;0
721;120;0;0;0
722;120;0;0;0
723;120;0;0;0
724;120;0;0;0
725;120;0;0;0
726;120;0;0;0
727;120;0;0;0
728;120;0;0;0
729;120;0;0;0
730;120;0;0;0
731;120;0;0;0
732;120;0;0;0
733;120;0;0;0
734;120;0;0;0
735;120;0;0;0
736;120;0;0;0
737;120;0;0;0
738;120;0;0;0
739;120;0;0;0
740;120;0;0;0
741;120;0;0;0
742;120;0;0;0
743;120;0;0;0
744;120;0;0;0
745;120;0;0;0
746;120;0;0;0
747;120;0;0;0
748;120;0;0;0
749;120;0;0;0
750;120;0;0;0
751;120;0;0;0
752;120;0;0;0
753;120;0;0;0
754;120;0;0;0
755;120;0;0;0
756;120;0;0;0
757;120;0;0;0
758;120;0;0;0
759;120;0;0;0
760;120;0;0;0
761;120;0;0;0
762;120;0;0;0
763;120;0;0;0
764;120;0;0;0
765;120;0;0;0
766;120;0;0;0
767;120;0;0;0
768;120;0;0;0
769;120;0;0;0
770;120;0;0;0
771;120;0;0;0
772;120;0;0;0
773;120;0;0;0
774;120;0;0;0
775;120;0;0;0
776;120;0;0;0
777;120;0;0;0
778;120;0;0;0
779;120;0;0;0
780;120;0;0;0
781;120;0;0;0
782;120;0;0;0
783;120;0;0;0
784;120;0;0;0
785;120;0;0;0
786;120;0;0;0
787;120;0;0;0
788;120;0;0;0
789;120;0;0;0
790;120;0;0;0
791;120;0;0;0
792;120;0;0;0
793;120;0;0;0
794;120;0;0;0
795;120;0;0;0
796;120;0;0;0
797;120;0;0;0
798;120;0;0;0
799;120;0;0;0
800;120;0;0;0
801;120;0;0;0
802;120;0;0;0
803;120;0;0;0
804;120;0;0;0
805;120;0;0;0
806;120;0;0;0
807;120;0;0;0
808;120;0;0;0
809;120;0;0;0
810;120;0;0;0
811;120;0;0;0
812;120;0;0;0
813;120;0;0;0
814;120;0;0;0
815;120;0;0;0
816;120;0;0;0
817;120;0;0;0
818;120;0;0;0
819;120;0;0;0
820;120;0;0;0
821;120;0;0;0
822;120;0;0;0
823;120;0;0;0
824;120;0;0;0
825;120;0;0;0
826;120;0;0;0
827;120;0;0;0
828;120;0;0;0
829;120;0;0;0
830;120;0;0;0
831;120;0;0;0
832;120;0;0;0
833;120;0;0;0
834;120;0;0;0
835;120;0;0;0
836;120;0;0;0
837;120;0;0;0
838;120;0;0;0
839;120;0;0;0
840;120;0;0;0
841;120;0;0;0
842;120;0;0;0
843;120;0;0;0
844;120;0;0;0
845;120;0;0;0
846;120;0;0;0
847;120;0;0;0
848;120;0;0;0
849;120;0;0;0
850;120;0;0;0
851;120;0;0;0
852;120;0;0;0
853;120;0;0;0
854;120;0;0;0
855;120;0;0;0
856;120;0;0;0
857;120;0;0;0
858;120;0;0;0
859;120;0;0;0
860;120;0;0;0
861;120;0;0;0
862;120;0;0;0
863;120;0;0;0
864;120;0;0;0
865;120;0;0;0
866;120;0;0;0
867;120;0;0;0
868;120;0;0;0
869;120;0;0;0
870;120;0;0;0
871;120;0;0;0
872;120;0;0;0
873;120;0;0;0
874;120;0;0;0
875;120;0;0;0
876;120;0;0;0
877;120;0;0;0
878;120;0;0;0
879;120;0;0;0
880;120;0;0;0
881;120;0;0;0
882;120;0;0;0
883;120;0;0;0
884;120;0;0;0
885;120;0;0;0
886;120;0;0;0
887;120;0;0;0
888;120;0;0;0
889;120;0;0;0
890;120;0;0;0
891;120;0;0;0
892;120;0;0;0
893;120;0;0;0
894;120;0;0;0
895;120;0;0;0
896;120;0;0;0
897;120;0;0;0
898;120;0;0;0
899;120;0;0;0
900;120;0;0;0
901;120;0;0;0
902;120;0;0;0
903;120;0;0;0
904;120;0;0;0
905;120;0;0;0
906;120;0;0;0
907;120;0;0;0
908;120;0;0;0
909;120;0;0;0
910;120;0;0;0
911;120;0;0;0
912;120;0;0;0
913;120;0;0;0
914;120;0;0;0
915;120;0;0;0
916;120;0;0;0
917;120;0;0;0
918;120;0;0;0
919;120;0;0;0
920;120;0;0;0
921;120;0;0;0
922;120;0;0;0
923;120;0;0;0
924;120;0;0;0
925;120;0;0;0
926;120;0;0;0
927;120;0;0;0
928;120;0;0;0
929;120;0;0;0
930;120;0;0;0
931;120;0;0;0
932;120;0;0;0
933;120;0;0;0
934;120;0;0;0
935;120;0;0;0
936;120;0;0;0
937;120;0;0;0
938;120;0;0;0
939;120;0;0;0
940;120;0;0;0
941;120;0;0;0
942;120;0;0;0
943;120;0;0;0
944;120;0;0;0
945;120;0;0;0
946;120;0;0;0
947;120;0;0;0
948;120;0;0;0
949;120;0;0;0
950;120;0;0;0
951;120;0;0;0
952;120;0;0;0
953;120;0;0;0
954;120;0;0;0
955;120;0;0;0
956;120;0;0;0
957;120;0;0;0
958;120;0;0;0
959;120;0;0;0
960;120;0;0;0
961;120;0;0;0
962;120;0;0;0
963;120;0;0;0
964;120;0;0;0
965;120;0;0;0
966;120;0;0;0
967;120;0;0;0
968;120;0;0;0
969;120;0;0;0
970;120;0;0;0
971;120;0;0;0
972;120;0;0;0
973;120;0;0;0
974;120;0;0;0
975;120;0;0;0
976;120;0;0;0
977;120;0;0;0
978;120;0;0;0
979;120;0;0;0
980;120;0;0;0
981;120;0;0;0
982;120;0;0;0
983;120;0;0;0
984;120;0;0;0
985;120;0;0;0
986;120;0;0;0
987;120;0;0;0
988;120;0;0;0
989;120;0;0;0
990;120;0;0;0
991;120;0;0;0
992;120;0;0;0
993;120;0;0;0
994;120;0;0;0
995;120;0;0;0
996;120;0;0;0
997;120;0;0;0
998;120;0;0;0
999;120;0;0;0
1000;120;0;0;0
1001;120;0;0;0
1002;120;0;0;0
1003;120;0;0;0
1004;120;0;0;0
1005;120;0;0;0
1006;120;0;0;0
1007;120;0;0;0
1008;120;0;0;0
1009;120;0;0;0
1010;120;0;0;0
1011;120;0;0;0
1012;120;0;0;0
1013;120;0;0;0
1014;120;0;0;0
1015;120;0;0;0
1016;120;0;0;0
1017;120;0;0;0
1018;120;0;0;0
1019;120;0;0;0
1020;120;0;0;0
1021;120;0;0;0
1022;120;0;0;0
1023;120;0;0;0
1024;120;0;0;0
1025;120;0;0;0
1026;120;0;0;0
1027;120;0;0;0
1028;120;0;0;0
1029;120;0;0;0
1030;120;0;0;0
1031;120;0;0;0
1032;120;0;0;0
1033;120;0;0;0
1034;120;0;0;0
1035;120;0;0;0
1036;120;0;0;0
1037;120;0;0;0
1038;120;0;0;0
1039;120;0;0;0
1040;120;0;0;0
1041;120;0;0;0
1042;120;0;0;0
1043;120;0;0;0
1044;120;0;0;0
1045;120;0;0;0
1046;120;0;0;0
1047;120;0;0;0
1048;120;0;0;0
1049;120;0;0;0
1050;120;0;0;0
1051;120;0;0;0
1052;120;0;0;0
1053;120;0;0;0
1054;120;0;0;0
1055;120;0;0;0
1056;120;0;0;0
1057;120;0;0;0
1058;120;0;0;0
1059;120;0;0;0
1060;120;0;0;0
1061;120;0;0;0
1062;120;0;0;0
1063;120;0;0;0
1064;120;0;0;0
1065;120;0;0;0
1066;120;0;0;0
1067;120;0;0;0
1068;120;0;0;0
1069;120;0;0;0
1070;120;0;0;0
1071;120;0;0;0
1072;120;0;0;0
1073;120;0;0;0
1074;120;0;0;0
1075;120;0;0;0
1076;120;0;0;0
1077;120;0;0;0
1078;120;0;0;0
1079;120;0;0;0
1080;120;0;0;0
1081;120;0;0;0
1082;120;0;0;0
1083;120;0;0;0
1084;120;0;0;0
1085;120;0;0;0
1086;120;0;0;0
1087;120;0;0;0
1088;120;0;0;0
1089;120;0;0;0
1090;120;0;0;0
1091;120;0;0;0
1092;120;0;0;0
1093;120;0;0;0
1094;120;0;0;0
1095;120;0;0;0
1096;120;0;0;0
1097;120;0;0;0
1098;120;0;0;0
1099;120;0;0;0
1100;120;0;0;0
1101;120;0;0;0
1102;120;0;0;0
1103;120;0;0;0
1104;120;0;0;0
1105;120;0;0;0
1106;120;0;0;0
1107;120;0;0;0
1108;120;0;0;0
1109;120;0;0;0
1110;120;0;0;0
1111;120;0;0;0
1112;120;0;0;0
1113;120;0;0;0
1114;120;0;0;0
1115;120;0;0;0
1116;120;0;0;0
1117;120;0;0;0
1118;120;0;0;0
1119;120;0;0;0
1120;120;0;0;0
1121;120;0;0;0
1122;120;0;0;0
1123;120;0;0;0
1124;120;0;0;0
1125;120;0;0;0
1126;120;0;0;0
1127;120;0;0;0
1128;120;0;0;0
1129;120;0;0;0
1130;120;0;0;0
1131;120;0;0;0
1132;120;0;0;0
1133;120;0;0;0
1134;120;0;0;0
1135;120;0;0;0
1136;120;0;0;0
1137;120;0;0;0
1138;120;0;0;0
1139;120;0;0;0
1140;120;0;0;0
1141;120;0;0;0
1142;120;0;0;0
1143;120;0;0;0
1144;120;0;0;0
1145;120;0;0;0
1146;120;0;0;0
1147;120;0;0;0
1148;120;0;0;0
1149;120;0;0;0
1150;120;0;0;0
1151;120;0;0;0
1152;120;0;0;0
1153;120;0;0;0
1154;120;0;0;0
1155;120;0;0;0
1156;120;0;0;0
1157;120;0;0;0
1158;120;0;0;0
1159;120;0;0;0
1160;120;0;0;0
1161;120;0;0;0
1162;120;0;0;0
1163;120;0;0;0
1164;120;0;0;0
1165;120;0;0;0
1166;120;0;0;0
1167;120;0;0;0
1168;120;0;0;0
1169;120;0;0;0
1170;120;0;0;0
1171;120;0;0;0
1172;120;0;0;0
1173;120;0;0;0
1174;120;0;0;0
1175;120;0;0;0
1176;120;0;0;0
1177;120;0;0;0
1178;120;0;0;0
1179;120;0;0;0
1180;120;0;0;0
1181;120;0;0;0
1182;120;0;0;0
1183;120;0;0;0
1184;120;0;0;0
1185;120;0;0;0
1186;120;0;0;0
1187;120;0;0;0
1188;120;0;0;0
1189;120;0;0;0
1190;120;0;0;0
1191;120;0;0;0
1192;120;0;0;0
1193;120;0;0;0
1194;120;0;0;0
1195;120;0;0;0
1196;120;0;0;0
1197;120;0;0;0
1198;120;0;0;0
1199;120;0;0;0
1200;120;0;0;0
1201;120;0;0;0
1202;120;0;0;0
1203;120;0;0;0
1204;120;0;0;0
1205;120;0;0;0
1206;120;0;0;0
1207;120;0;0;0
1208;120;0;0;0
1209;120;0;0;0
1210;120;0;0;0
1211;120;0;0;0
1212;120;0;0;0
1213;120;0;0;0
1214;120;0;0;0
1215;120;0;0;0
1216;120;0;0;0
1217;120;0;0;0
1218;120;0;0;0
1219;120;0;0;0
1220;120;0;0;0
1221;120;0;0;0
1222;120;0;0;0
1223;120;0;0;0
1224;120;0;0;0
1225;120;0;0;0
1226;120;0;0;0
1227;120;0;0;0
1228;120;0;0;0
1229;120;0;0;0
1230;120;0;0;0
